step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
29768,0,1,,
29769,0,1,,
29770,0,1,,
29771,0,1,,
29772,0,1,,
29773,3.99102,0.66667,,
29774,0.00352,1,,
29775,0,1,,
29776,0,1,,
29777,1.55341,0.85714,,
29778,0,1,,
29779,0,1,,
29780,0,1,,
29781,0,1,,
29782,0,1,,
29783,1.82344,0.85714,,
29784,2.17546,0.85714,,
29785,0,1,,
29786,0,1,,
29787,0.33198,0.91667,,
29788,0,1,,
29789,0,1,,
29790,0,1,,
29791,1.67307,0.88889,,
29792,2.79571,0.8,,
29793,0,1,,
29794,0,1,,
29795,0,1,,
29796,0,1,,
29797,0,1,,
29798,0,1,,
29799,0,1,,
29800,0,1,,
29801,0,1,,
29802,0,1,,
29803,0,1,,
29804,0,1,,
29805,0,1,,
29806,0,1,,
29807,0,1,,
29808,0,1,,
29809,0.33278,0.9,,
29810,0,1,,
29811,0,1,,
29812,0,1,,
29813,0,1,,
29814,0,1,,
29815,2.49713,0.88889,,
29816,0.00223,1,,
29817,0,1,,
29818,0,1,,
29819,0,1,,
29820,0,1,,
29821,0,1,,
29822,0,1,,
29823,0.00028,1,,
29824,0,1,,
29825,1.55427,0.88889,,
29826,0,1,,
29827,0,1,,
29828,0,1,,
29829,0,1,,
29830,0,1,,
29831,0,1,,
29832,2.81077,0.83333,,
29833,0,1,,
29834,0,1,,
29835,0,1,,
29836,0,1,,
29837,2.25323,0.875,,
29838,0,1,,
29839,2.00479,0.875,,
29840,0,1,,
29841,0,1,,
29842,2.00E-05,1,,
29843,0,1,,
29844,0,1,,
29845,0,1,,
29846,0,1,,
29847,0,1,,
29848,0,1,,
29849,0,1,,
29850,0,1,,
29851,0,1,,
29852,0,1,,
29853,0,1,,
29854,0,1,,
29855,0,1,,
29856,0,1,,
29857,0,1,,
29858,0,1,,
29859,0,1,,
29860,0,1,,
29861,0,1,,
29862,0,1,,
29863,0,1,,
29864,3.32581,0.85714,,
29865,0,1,,
29866,0,1,,
29867,0,1,,
29868,0.08446,1,,
29869,0,1,,
29870,0,1,,
29871,0,1,,
29872,0,1,,
29873,0,1,,
29874,0,1,,
29875,1.69247,0.83333,,
29876,0,1,,
29877,1.3966,0.92857,,
29878,0,1,,
29879,0,1,,
29880,0,1,,
29881,0,1,,
29882,0,1,,
29883,1.00E-05,1,,
29884,0.0002,1,,
29885,0,1,,
29886,0,1,,
29887,0,1,,
29888,0,1,,
29889,0,1,,
29890,0,1,,
29891,0,1,,
29892,2.13125,0.875,,
29893,0,1,,
29894,0,1,,
29895,0,1,,
29896,0.75028,0.92857,,
29897,0,1,,
29898,0,1,,
29899,2.94516,0.875,,
29900,0,1,,
29901,0,1,,
29902,0,1,,
29903,0,1,,
29904,0,1,,
29905,0,1,,
29906,0,1,,
29907,5.00E-05,1,,
29908,0,1,,
29909,0,1,,
29910,0,1,,
29911,0,1,,
29912,0,1,,
29913,0,1,,
29914,0.00042,1,,
29915,0,1,,
29916,0,1,,
29917,0,1,,
29918,0,1,,
29919,0,1,,
29920,0,1,,
29921,0,1,,
29922,0,1,,
29923,0,1,,
29924,0,1,,
29925,0,1,,
29926,0,1,,
29927,0,1,,
29928,0,1,,
29929,0,1,,
29930,2.6952,0.85714,,
29931,2.24535,0.90909,,
29932,0,1,,
29933,0,1,,
29934,0,1,,
29935,0,1,,
29936,0,1,,
29937,0,1,,
29938,0,1,,
29939,0,1,,
29940,0,1,,
29941,0.11948,0.97436,,
29942,0,1,,
29943,0,1,,
29944,0.04479,1,,
29945,0.69321,0.9,,
29946,3.08635,0.85714,,
29947,0.00014,1,,
29948,2.67221,0.83333,,
29949,0,1,,
29950,0,1,,
29951,0,1,,
29952,0,1,,
29953,0,1,,
29954,0,1,,
29955,2.97176,0.83333,,
29956,0,1,,
29957,0,1,,
29958,0,1,,
29959,0,1,,
29960,0,1,,
29961,0,1,,
29962,0,1,,
29963,0,1,,
29964,0,1,,
29965,0,1,,
29966,0,1,,
29967,0,1,,
29968,0,1,,
29969,0,1,,
29970,0,1,,
29971,0,1,,
29972,0,1,,
29973,0,1,,
29974,0,1,,
29975,0,1,,
29976,0.00017,1,,
29977,0,1,,
29978,0,1,,
29979,0,1,,
29980,0,1,,
29981,1.19998,0.85714,,
29982,2.42638,0.875,,
29983,0,1,,
29984,1.33703,0.875,,
29985,3.12261,0.83333,,
29986,0,1,,
29987,0,1,,
29988,0,1,,
29989,0,1,,
29990,0.99683,0.88889,,
29991,0,1,,
29992,3.40552,0.83333,,
29993,1.62281,0.88889,,
29994,0,1,,
29995,0,1,,
29996,0,1,,
29997,0,1,,
29998,0.8845,0.92308,,
29999,0,1,,
30000,0,1,3.39175,0.73333
30001,2.00E-05,1,,
30002,0,1,,
30003,0,1,,
30004,4.82981,0.6,,
30005,0.00619,1,,
30006,0,1,,
30007,0,1,,
30008,0,1,,
30009,0,1,,
30010,0,1,,
30011,0,1,,
30012,0,1,,
30013,0,1,,
30014,0.90407,0.84615,,
30015,0,1,,
30016,0,1,,
30017,0,1,,
30018,0,1,,
30019,0,1,,
30020,0,1,,
30021,0,1,,
30022,2.14284,0.9,,
30023,0,1,,
30024,0,1,,
30025,0,1,,
30026,0,1,,
30027,0,1,,
30028,0,1,,
30029,0,1,,
30030,0,1,,
30031,0,1,,
30032,0,1,,
30033,0,1,,
30034,0,1,,
30035,0,1,,
30036,0,1,,
30037,0,1,,
30038,0,1,,
30039,0,1,,
30040,0,1,,
30041,0,1,,
30042,0,1,,
30043,0,1,,
30044,0,1,,
30045,0.12237,0.96,,
30046,0,1,,
30047,0.02595,1,,
30048,0,1,,
30049,1.46373,0.90909,,
30050,0,1,,
30051,0,1,,
30052,0,1,,
30053,1.5093,0.90909,,
30054,0,1,,
30055,0,1,,
30056,0,1,,
30057,0,1,,
30058,0.48961,0.92308,,
30059,0.68243,0.9,,
30060,7.00E-05,1,,
30061,0,1,,
30062,0,1,,
30063,0,1,,
30064,0,1,,
30065,0,1,,
30066,0,1,,
30067,0,1,,
30068,0,1,,
30069,0,1,,
30070,0,1,,
30071,0,1,,
30072,0,1,,
30073,0,1,,
30074,0,1,,
30075,0,1,,
30076,3.39411,0.85714,,
30077,0,1,,
30078,0,1,,
30079,0,1,,
30080,0,1,,
30081,0,1,,
30082,0,1,,
30083,0,1,,
30084,0,1,,
30085,0,1,,
30086,1.91762,0.85714,,
30087,0,1,,
30088,0,1,,
30089,0,1,,
30090,0,1,,
30091,0,1,,
30092,0,1,,
30093,0,1,,
30094,0,1,,
30095,1.94792,0.85714,,
30096,0,1,,
30097,0,1,,
30098,0,1,,
30099,0,1,,
30100,0,1,,
30101,0,1,,
30102,1.84881,0.9,,
30103,0,1,,
30104,0,1,,
30105,0,1,,
30106,1.8891,0.88235,,
30107,0,1,,
30108,0,1,,
30109,0,1,,
30110,0,1,,
30111,0,1,,
30112,0,1,,
30113,1.95653,0.88889,,
30114,0,1,,
30115,0,1,,
30116,0,1,,
30117,0,1,,
30118,0.42873,0.85714,,
30119,0.03499,0.95652,,
30120,0,1,,
30121,1.08897,0.83333,,
30122,0,1,,
30123,0,1,,
30124,0,1,,
30125,0,1,,
30126,0.00046,1,,
30127,0,1,,
30128,0,1,,
30129,0,1,,
30130,0,1,,
30131,0,1,,
30132,0.05306,1,,
30133,0,1,,
30134,0,1,,
30135,0,1,,
30136,0,1,,
30137,0,1,,
30138,0,1,,
30139,0,1,,
30140,0,1,,
30141,0,1,,
30142,0,1,,
30143,0,1,,
30144,0,1,,
30145,1.00E-05,1,,
30146,0,1,,
30147,0,1,,
30148,0,1,,
30149,0,1,,
30150,0,1,,
30151,0,1,,
30152,0,1,,
30153,0,1,,
30154,2.38057,0.88889,,
30155,0,1,,
30156,0,1,,
30157,0,1,,
30158,0,1,,
30159,0,1,,
30160,0,1,,
30161,0,1,,
30162,0,1,,
30163,0,1,,
30164,0,1,,
30165,0,1,,
30166,0,1,,
30167,0,1,,
30168,0,1,,
30169,0,1,,
30170,0,1,,
30171,0,1,,
30172,0,1,,
30173,0,1,,
30174,0,1,,
30175,0,1,,
30176,0,1,,
30177,0,1,,
30178,0.01267,1,,
30179,0,1,,
30180,0,1,,
30181,0,1,,
30182,0,1,,
30183,0,1,,
30184,0,1,,
30185,0.1685,0.875,,
30186,1.26296,0.9,,
30187,0,1,,
30188,0,1,,
30189,0,1,,
30190,0,1,,
30191,0,1,,
30192,0,1,,
30193,2.21044,0.83333,,
30194,0,1,,
30195,0,1,,
30196,0,1,,
30197,0,1,,
30198,0,1,,
30199,0,1,,
30200,0,1,,
30201,0,1,,
30202,0,1,,
30203,0,1,,
30204,0,1,,
30205,0,1,,
30206,0,1,,
30207,0,1,,
30208,0,1,,
30209,0,1,,
30210,0,1,,
30211,0,1,,
30212,1.89915,0.9,,
30213,0,1,,
30214,0,1,,
30215,0,1,,
30216,0,1,,
30217,0,1,,
30218,0,1,,
30219,1.13472,0.94444,,
30220,0,1,,
30221,0,1,,
30222,0,1,,
30223,0,1,,
30224,0,1,,
30225,0,1,,
30226,0,1,,
30227,0,1,,
30228,2.05297,0.83333,,
30229,0,1,,
30230,0,1,,
30231,0,1,,
30232,2.56117,0.85714,,
30233,0,1,,
30234,0.00025,1,,
30235,0,1,,
30236,0,1,,
30237,0,1,,
30238,0,1,,
30239,0,1,,
30240,0,1,,
30241,0,1,,
30242,0,1,,
30243,0,1,,
30244,0,1,,
30245,0.14747,0.85714,,
30246,0,1,,
30247,0,1,,
30248,0,1,,
30249,0,1,,
30250,0,1,,
30251,0,1,,
30252,0,1,,
30253,0,1,,
30254,0,1,,
30255,0,1,,
30256,0,1,,
30257,0,1,,
30258,0,1,,
30259,2.38884,0.875,,
30260,0,1,,
30261,0,1,,
30262,0,1,,
30263,0,1,,
30264,0,1,,
30265,2.58971,0.83333,,
30266,1.97754,0.88889,,
30267,3.53445,0.83333,,
30268,0,1,,
30269,0,1,,
30270,0,1,,
30271,0,1,,
30272,1.05145,0.90909,,
30273,0,1,,
30274,0,1,,
30275,0,1,,
30276,1.97467,0.875,,
30277,0,1,,
30278,0,1,,
30279,0,1,,
30280,0,1,,
30281,1.88334,0.88889,,
30282,0,1,,
30283,0,1,,
30284,0,1,,
30285,2.83059,0.83333,,
30286,0,1,,
30287,1.79126,0.85714,,
30288,0,1,,
30289,0,1,,
30290,0,1,,
30291,0,1,,
30292,0.00358,1,,
30293,0,1,,
30294,0,1,,
30295,0,1,,
30296,0,1,,
30297,1.06701,0.875,,
30298,0,1,,
30299,0,1,,
30300,0.21832,0.9375,,
30301,0,1,,
30302,0,1,,
30303,0,1,,
30304,0,1,,
30305,0,1,,
30306,0,1,,
30307,0,1,,
30308,0,1,,
30309,0.0002,1,,
30310,0,1,,
30311,0,1,,
30312,0,1,,
30313,0,1,,
30314,0,1,,
30315,0,1,,
30316,0,1,,
30317,2.36067,0.88889,,
30318,0,1,,
30319,1.28608,0.88889,,
30320,0,1,,
30321,0,1,,
30322,0,1,,
30323,0,1,,
30324,0,1,,
30325,0,1,,
30326,0,1,,
30327,1.16109,0.9,,
30328,0,1,,
30329,0,1,,
30330,0,1,,
30331,0,1,,
30332,0,1,,
30333,0,1,,
30334,0,1,,
30335,0,1,,
30336,0,1,,
30337,0,1,,
30338,0,1,,
30339,0,1,,
30340,0,1,,
30341,0,1,,
30342,0,1,,
30343,5.28084,0.57143,,
30344,0,1,,
30345,0,1,,
30346,0.0515,0.93333,,
30347,3.21398,0.85714,,
30348,0,1,,
30349,0,1,,
30350,0,1,,
30351,1.84168,0.875,,
30352,0,1,,
30353,0,1,,
30354,0,1,,
30355,0,1,,
30356,0,1,,
30357,0,1,,
30358,0.4602,0.88889,,
30359,0,1,,
30360,0,1,,
30361,1.91624,0.875,,
30362,0,1,,
30363,0,1,,
30364,0,1,,
30365,0,1,,
30366,0,1,,
30367,0,1,,
30368,0,1,,
30369,0,1,,
30370,6.00E-05,1,,
30371,0,1,,
30372,1.88362,0.6,,
30373,0,1,,
30374,0,1,,
30375,0,1,,
30376,0,1,,
30377,2.52423,0.875,,
30378,0,1,,
30379,0,1,,
30380,0.93126,0.90909,,
30381,0,1,,
30382,0.24647,0.95455,,
30383,0,1,,
30384,0,1,,
30385,0,1,,
30386,1.52805,0.91667,,
30387,0,1,,
30388,0,1,,
30389,0,1,,
30390,0,1,,
30391,0,1,,
30392,0,1,,
30393,0,1,,
30394,0,1,,
30395,0,1,,
30396,0.01774,1,,
30397,0,1,,
30398,0,1,,
30399,0,1,,
30400,0,1,,
30401,0,1,,
30402,3.7097,0.71429,,
30403,0.00294,1,,
30404,0,1,,
30405,0,1,,
30406,0,1,,
30407,0,1,,
30408,0,1,,
30409,3.29278,0.85714,,
30410,0,1,,
30411,0,1,,
30412,0,1,,
30413,0,1,,
30414,0,1,,
30415,0,1,,
30416,0,1,,
30417,0,1,,
30418,3.00103,0.85714,,
30419,0,1,,
30420,1.0972,0.83333,,
30421,0,1,,
30422,0,1,,
30423,0,1,,
30424,0.71614,0.92857,,
30425,0,1,,
30426,0,1,,
30427,0,1,,
30428,0,1,,
30429,0,1,,
30430,2.00E-05,1,,
30431,0,1,,
30432,0,1,,
30433,1.71638,0.88889,,
30434,0,1,,
30435,0,1,,
30436,0,1,,
30437,0,1,,
30438,0,1,,
30439,0,1,,
30440,0,1,,
30441,0,1,,
30442,0,1,,
30443,0,1,,
30444,0,1,,
30445,0,1,,
30446,0,1,,
30447,0,1,,
30448,0,1,,
30449,0,1,,
30450,0,1,,
30451,0.01524,1,,
30452,0,1,,
30453,0,1,,
30454,0,1,,
30455,0,1,,
30456,0,1,,
30457,0,1,,
30458,0,1,,
30459,0,1,,
30460,0,1,,
30461,0,1,,
30462,0,1,,
30463,0,1,,
30464,2.4788,0.83333,,
30465,0,1,,
30466,0,1,,
30467,0,1,,
30468,0,1,,
30469,0,1,,
30470,0,1,,
30471,0,1,,
30472,0,1,,
30473,0,1,,
30474,0,1,,
30475,0,1,,
30476,0,1,,
30477,0,1,,
30478,6.00E-05,1,,
30479,0,1,,
30480,0,1,,
30481,0,1,,
30482,0,1,,
30483,3.29161,0.875,,
30484,0,1,,
30485,0,1,,
30486,0.00211,1,,
30487,0.73926,0.85714,,
30488,0,1,,
30489,0,1,,
30490,1.94232,0.85714,,
30491,0.0555,1,,
30492,0,1,,
30493,0,1,,
30494,0,1,,
30495,2.00E-05,1,,
30496,0.04174,0.94118,,
30497,0,1,,
30498,0,1,,
30499,0,1,,
30500,0,1,,
30501,0,1,,
30502,1.64364,0.88889,,
30503,0,1,,
30504,1.3932,0.83333,,
30505,0,1,,
30506,0,1,,
30507,0.00065,1,,
30508,0,1,,
30509,0,1,,
30510,0,1,,
30511,0,1,,
30512,0,1,,
30513,0,1,,
30514,0.31015,0.85714,,
30515,0,1,,
30516,0,1,,
30517,0,1,,
30518,0,1,,
30519,0,1,,
30520,0,1,,
30521,0,1,,
30522,0,1,,
30523,0,1,,
30524,0,1,,
30525,0,1,,
30526,0.08172,0.93333,,
30527,0,1,,
30528,0,1,,
30529,0,1,,
30530,0,1,,
30531,0,1,,
30532,2.14212,0.9,,
30533,0,1,,
30534,3.44025,0.81818,,
30535,0,1,,
30536,0.00153,1,,
30537,0,1,,
30538,0,1,,
30539,0,1,,
30540,0,1,,
30541,0,1,,
30542,0,1,,
30543,0,1,,
30544,0,1,,
30545,0,1,,
30546,0,1,,
30547,0,1,,
30548,8.00E-05,1,,
30549,0,1,,
30550,1.32359,0.92857,,
30551,0,1,,
30552,0,1,,
30553,0.57852,0.85714,,
30554,0,1,,
30555,0,1,,
30556,8.00E-05,1,,
30557,0,1,,
30558,0,1,,
30559,0.00026,1,,
30560,0,1,,
30561,0,1,,
30562,0,1,,
30563,0,1,,
30564,0,1,,
30565,0,1,,
30566,2.32312,0.875,,
30567,2.29126,0.85714,,
30568,0,1,,
30569,0,1,,
30570,0,1,,
30571,0,1,,
30572,0,1,,
30573,0,1,,
30574,0,1,,
30575,0,1,,
30576,0,1,,
30577,0,1,,
30578,0,1,,
30579,2.75831,0.85714,,
30580,1.61444,0.85714,,
30581,0,1,,
30582,0,1,,
30583,0,1,,
30584,2.00E-05,1,,
30585,0,1,,
30586,1.01904,0.85714,,
30587,0,1,,
30588,0,1,,
30589,0,1,,
30590,0,1,,
30591,0,1,,
30592,0.06088,1,,
30593,0,1,,
30594,0,1,,
30595,0,1,,
30596,3.24326,0.8,,
30597,0,1,,
30598,0.00215,1,,
30599,0,1,,
30600,1.51612,0.88889,,
30601,0,1,,
30602,0,1,,
30603,1.42467,0.9,,
30604,0,1,,
30605,0,1,,
30606,0,1,,
30607,0,1,,
30608,0,1,,
30609,0,1,,
30610,0,1,,
30611,0,1,,
30612,0,1,,
30613,0,1,,
30614,0,1,,
30615,0,1,,
30616,0,1,,
30617,0,1,,
30618,0,1,,
30619,0,1,,
30620,0,1,,
30621,0,1,,
30622,0,1,,
30623,0,1,,
30624,0,1,,
30625,0,1,,
30626,0,1,,
30627,0,1,,
30628,0,1,,
30629,2.64285,0.875,,
30630,0,1,,
30631,2.6964,0.875,,
30632,0,1,,
30633,0,1,,
30634,0,1,,
30635,0,1,,
30636,0,1,,
30637,0,1,,
30638,0.98676,0.92308,,
30639,0,1,,
30640,0.0006,1,,
30641,0,1,,
30642,0,1,,
30643,0,1,,
30644,0,1,,
30645,0,1,,
30646,0,1,,
30647,0,1,,
30648,0.0017,1,,
30649,0,1,,
30650,0,1,,
30651,0,1,,
30652,0,1,,
30653,0,1,,
30654,0,1,,
30655,0,1,,
30656,0,1,,
30657,0,1,,
30658,0,1,,
30659,0.01167,1,,
30660,0,1,,
30661,0,1,,
30662,0,1,,
30663,0,1,,
30664,0,1,,
30665,0,1,,
30666,0,1,,
30667,0,1,,
30668,0,1,,
30669,0.01812,1,,
30670,0,1,,
30671,0,1,,
30672,0,1,,
30673,0,1,,
30674,0,1,,
30675,2.5012,0.875,,
30676,0,1,,
30677,0,1,,
30678,0,1,,
30679,0,1,,
30680,0,1,,
30681,0,1,,
30682,0,1,,
30683,0,1,,
30684,0,1,,
30685,0,1,,
30686,0,1,,
30687,0,1,,
30688,0,1,,
30689,0,1,,
30690,0,1,,
30691,0,1,,
30692,0.43835,0.88889,,
30693,0,1,,
30694,0,1,,
30695,0,1,,
30696,0,1,,
30697,0,1,,
30698,0,1,,
30699,0,1,,
30700,0,1,,
30701,0.89095,0.9,,
30702,0,1,,
30703,0,1,,
30704,0,1,,
30705,1.79613,0.875,,
30706,0,1,,
30707,0,1,,
30708,0.04015,0.96154,,
30709,0,1,,
30710,0,1,,
30711,0,1,,
30712,0,1,,
30713,0,1,,
30714,0,1,,
30715,0,1,,
30716,0,1,,
30717,0,1,,
30718,0,1,,
30719,0,1,,
30720,0,1,,
30721,0,1,,
30722,0,1,,
30723,0,1,,
30724,0,1,,
30725,0,1,,
30726,0,1,,
30727,0,1,,
30728,0,1,,
30729,0,1,,
30730,0,1,,
30731,0,1,,
30732,0,1,,
30733,0,1,,
30734,1.21456,0.94118,,
30735,0,1,,
30736,0,1,,
30737,0,1,,
30738,0,1,,
30739,0.01761,1,,
30740,0,1,,
30741,0,1,,
30742,0,1,,
30743,0.0001,1,,
30744,0.03186,1,,
30745,0,1,,
30746,0,1,,
30747,0.79008,0.66667,,
30748,0,1,,
30749,0,1,,
30750,0,1,,
30751,0,1,,
30752,0,1,,
30753,0,1,,
30754,0,1,,
30755,0,1,,
30756,0,1,,
30757,0,1,,
30758,0,1,,
30759,0,1,,
30760,0,1,,
30761,0,1,,
30762,0,1,,
30763,0,1,,
30764,0,1,,
30765,0,1,,
30766,0,1,,
30767,0,1,,
30768,0,1,,
30769,0.62046,0.93333,,
30770,0.00674,1,,
30771,0,1,,
30772,0,1,,
30773,0,1,,
30774,0,1,,
30775,1.00E-05,1,,
30776,0,1,,
30777,0,1,,
30778,0,1,,
30779,0,1,,
30780,0,1,,
30781,0,1,,
30782,0.01309,1,,
30783,0,1,,
30784,0,1,,
30785,0,1,,
30786,0,1,,
30787,0,1,,
30788,0,1,,
30789,0,1,,
30790,0,1,,
30791,0,1,,
30792,0,1,,
30793,0,1,,
30794,0.75197,0.96,,
30795,0,1,,
30796,0,1,,
30797,0,1,,
30798,0,1,,
30799,1.00E-05,1,,
30800,0,1,,
30801,0,1,,
30802,0,1,,
30803,0,1,,
30804,0,1,,
30805,0,1,,
30806,0,1,,
30807,3.00E-05,1,,
30808,0,1,,
30809,0,1,,
30810,0,1,,
30811,0,1,,
30812,0,1,,
30813,0,1,,
30814,0,1,,
30815,0,1,,
30816,0,1,,
30817,0,1,,
30818,0,1,,
30819,0,1,,
30820,0,1,,
30821,0,1,,
30822,2.10467,0.875,,
30823,0,1,,
30824,0,1,,
30825,0,1,,
30826,0,1,,
30827,2.88386,0.875,,
30828,0,1,,
30829,1.92184,0.85714,,
30830,0,1,,
30831,0,1,,
30832,0,1,,
30833,0,1,,
30834,0,1,,
30835,0,1,,
30836,0,1,,
30837,0,1,,
30838,0.00017,1,,
30839,0.85404,0.94444,,
30840,0,1,,
30841,0,1,,
30842,0,1,,
30843,0,1,,
30844,0,1,,
30845,0,1,,
30846,0.00077,1,,
30847,0,1,,
30848,0,1,,
30849,0,1,,
30850,0,1,,
30851,0,1,,
30852,0,1,,
30853,0,1,,
30854,0,1,,
30855,0,1,,
30856,0,1,,
30857,0,1,,
30858,0,1,,
30859,0,1,,
30860,0,1,,
30861,0,1,,
30862,0,1,,
30863,0,1,,
30864,0.92241,0.83333,,
30865,0,1,,
30866,0,1,,
30867,0,1,,
30868,0,1,,
30869,0,1,,
30870,0,1,,
30871,0,1,,
30872,0,1,,
30873,0,1,,
30874,0,1,,
30875,0,1,,
30876,0,1,,
30877,2.37727,0.88889,,
30878,1.50811,0.92857,,
30879,0,1,,
30880,0,1,,
30881,0,1,,
30882,0,1,,
30883,0.00042,1,,
30884,0,1,,
30885,0,1,,
30886,0,1,,
30887,0,1,,
30888,1.59078,0.90909,,
30889,0,1,,
30890,0,1,,
30891,0,1,,
30892,0,1,,
30893,0,1,,
30894,0,1,,
30895,0,1,,
30896,0,1,,
30897,0,1,,
30898,0,1,,
30899,0,1,,
30900,0,1,,
30901,0,1,,
30902,0,1,,
30903,0,1,,
30904,0,1,,
30905,1.93488,0.88889,,
30906,0,1,,
30907,2.36609,0.85714,,
30908,0,1,,
30909,0,1,,
30910,0,1,,
30911,0,1,,
30912,0,1,,
30913,0,1,,
30914,0,1,,
30915,0.04435,1,,
30916,0,1,,
30917,1.63907,0.91667,,
30918,1.00E-05,1,,
30919,0,1,,
30920,0,1,,
30921,0,1,,
30922,0,1,,
30923,0,1,,
30924,0,1,,
30925,0,1,,
30926,0,1,,
30927,0.90738,0.77778,,
30928,2.00E-05,1,,
30929,0,1,,
30930,0,1,,
30931,0,1,,
30932,0,1,,
30933,0,1,,
30934,0,1,,
30935,0,1,,
30936,0,1,,
30937,0,1,,
30938,0,1,,
30939,0,1,,
30940,0,1,,
30941,0,1,,
30942,0,1,,
30943,0,1,,
30944,0,1,,
30945,0,1,,
30946,0,1,,
30947,0,1,,
30948,0,1,,
30949,0,1,,
30950,0,1,,
30951,0,1,,
30952,0,1,,
30953,0,1,,
30954,0,1,,
30955,0,1,,
30956,0,1,,
30957,0,1,,
30958,0,1,,
30959,0,1,,
30960,0,1,,
30961,1.62771,0.88889,,
30962,0,1,,
30963,0,1,,
30964,0,1,,
30965,0,1,,
30966,0,1,,
30967,0,1,,
30968,0.72732,0.875,,
30969,0.28703,0.85714,,
30970,1.83774,0.9,,
30971,0,1,,
30972,0,1,,
30973,0,1,,
30974,2.27689,0.875,,
30975,0,1,,
30976,0,1,,
30977,0,1,,
30978,0,1,,
30979,0,1,,
30980,0,1,,
30981,0,1,,
30982,0,1,,
30983,0,1,,
30984,0,1,,
30985,0,1,,
30986,0,1,,
30987,0,1,,
30988,3.00E-05,1,,
30989,0,1,,
30990,0,1,,
30991,0,1,,
30992,0,1,,
30993,1.00E-05,1,,
30994,0,1,,
30995,0,1,,
30996,0,1,,
30997,3.28777,0.8,,
30998,2.93827,0.83333,,
30999,0,1,,
31000,0,1,1.55315,0.88372
31001,0,1,,
31002,0,1,,
31003,2.61503,0.86667,,
31004,0,1,,
31005,2.48202,0.85714,,
31006,0,1,,
31007,0,1,,
31008,0,1,,
31009,0.31256,0.90909,,
31010,0,1,,
31011,0,1,,
31012,0,1,,
31013,0,1,,
31014,2.78373,0.83333,,
31015,0,1,,
31016,0,1,,
31017,0,1,,
31018,0,1,,
31019,0,1,,
31020,0,1,,
31021,0,1,,
31022,0,1,,
31023,0,1,,
31024,0,1,,
31025,3.00E-05,1,,
31026,0.00022,1,,
31027,2.81518,0.9,,
31028,0,1,,
31029,0,1,,
31030,0,1,,
31031,0,1,,
31032,0,1,,
31033,0.0022,1,,
31034,0,1,,
31035,0,1,,
31036,0,1,,
31037,0,1,,
31038,2.45757,0.875,,
31039,2.22969,0.875,,
31040,0,1,,
31041,0,1,,
31042,0,1,,
31043,0,1,,
31044,0,1,,
31045,0,1,,
31046,0,1,,
31047,0.00017,1,,
31048,0,1,,
31049,0,1,,
31050,0,1,,
31051,0,1,,
31052,0,1,,
31053,0,1,,
31054,0,1,,
31055,0,1,,
31056,0,1,,
31057,0,1,,
31058,0,1,,
31059,0,1,,
31060,0,1,,
31061,0,1,,
31062,0,1,,
31063,0,1,,
31064,0.88406,0.85714,,
31065,0,1,,
31066,0,1,,
31067,1.18745,0.88889,,
31068,0,1,,
31069,0,1,,
31070,0,1,,
31071,1.81635,0.83333,,
31072,0.00045,1,,
31073,2.58058,0.77778,,
31074,0,1,,
31075,0.00092,1,,
31076,0,1,,
31077,0,1,,
31078,3.00E-05,1,,
31079,0,1,,
31080,0,1,,
31081,0,1,,
31082,0,1,,
31083,0,1,,
31084,0,1,,
31085,0,1,,
31086,0,1,,
31087,0,1,,
31088,0,1,,
31089,0,1,,
31090,3.07992,0.83333,,
31091,0,1,,
31092,0,1,,
31093,1.05485,0.90909,,
31094,0,1,,
31095,0,1,,
31096,0,1,,
31097,0,1,,
31098,0,1,,
31099,0,1,,
31100,0,1,,
31101,0,1,,
31102,0,1,,
31103,0.00062,1,,
31104,0,1,,
31105,0,1,,
31106,0,1,,
31107,0.0001,1,,
31108,0,1,,
31109,0,1,,
31110,0,1,,
31111,0,1,,
31112,0,1,,
31113,0.00028,1,,
31114,2.03415,0.85714,,
31115,0,1,,
31116,0,1,,
31117,0,1,,
31118,0,1,,
31119,0,1,,
31120,5.00E-05,1,,
31121,0,1,,
31122,0,1,,
31123,1.00E-05,1,,
31124,5.00E-05,1,,
31125,0,1,,
31126,0,1,,
31127,0,1,,
31128,0,1,,
31129,0,1,,
31130,0,1,,
31131,4.57352,0.77778,,
31132,0,1,,
31133,1.5447,0.88889,,
31134,0,1,,
31135,0.00979,1,,
31136,0,1,,
31137,1.5721,0.9,,
31138,0,1,,
31139,0,1,,
31140,0,1,,
31141,0.04415,0.95,,
31142,0,1,,
31143,0,1,,
31144,0,1,,
31145,0,1,,
31146,0,1,,
31147,0,1,,
31148,2.06555,0.85714,,
31149,0,1,,
31150,0,1,,
31151,0,1,,
31152,0,1,,
31153,0,1,,
31154,0,1,,
31155,0,1,,
31156,0,1,,
31157,0,1,,
31158,0,1,,
31159,0,1,,
31160,0,1,,
31161,3.44357,0.83333,,
31162,0,1,,
31163,0,1,,
31164,0,1,,
31165,0,1,,
31166,0,1,,
31167,0,1,,
31168,0,1,,
31169,0,1,,
31170,0,1,,
31171,0,1,,
31172,0,1,,
31173,0,1,,
31174,0,1,,
31175,0,1,,
31176,0,1,,
31177,0,1,,
31178,0,1,,
31179,0,1,,
31180,0,1,,
31181,0,1,,
31182,0,1,,
31183,0,1,,
