prompt,true_answer,model_answer,bleu,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,rougeLSum_precision,rougeLSum_recall,rougeLSum_f1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project city, country, latitude, and longitude of this project?\n\nContext: [['Unique Project\\nIdentifier', 'District', 'Propagation\\nYear', 'Planting Area\\n(Hectares)', 'Owner'], ['Pilot01', 'Asante Akim North', '2023', '4.06', 'Three Trees']]\n1.12 Project Location\nThe initial project instance identified below is located in the Asante Akim North district of the Ashanti\nRegion in Ghana (Table 1.3, Figure 1.3a). The geographic boundary of this grouped project will be\nseveral Regions in Ghana (Figure 1.2). All project instances will be located within this boundary.\nTable 1.3. Initial Project Instances\nDetailed project instance boundaries for all sites will be archived as GIS files located in the project\ndatabase. Google Earth files (i.e., KML files) are available for both the project area and grouped project\nboundary, and can be found in the project database.\nFigure 1.3a. Initial Project instance area with pre-project trees excluded (Pilot01 in Asante Akim North\nDistrict, Ashanti Region)\n15\n\nProject Description: VCS Version 4.2\nFigure 1.3b. Initial Project instance area and other Ghana VCS AFOLU projects from the Verra Registry""}]",{'project_country': 'Ghana'},"{'project_state_province': 'Ashanti Region', 'project_country': 'Ghana'}",0.418330013,0.375,1,0.545454545,0.285714286,1,0.444444444,0.375,1,0.545454545,0.375,1,0.545454545
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the methodologies of this project?\n\nContext: 3.1 Title and Reference of Methodology\nThe following methodologies have been adopted for the grouped project activity:\n1. AR-ACM0003 methodology for afforestation/reforestation on lands except wetlands -version\n2.0.\nIn addition, the following tools are applied by the project:\n• Combined tool to identify the baseline scenario and demonstrate additionally in A/R CDM\nproject activities (Version 01)\n• Estimation of carbon stocks and change in carbon stocks of trees and shrubs in A/R CDM\nproject activities (Version 04.2)\n• Estimation of the increase in GHG emissions attributable to displacement of pre-project\nagricultural activities in A/R CDM project activity (Version 02.0)\n• Tool for estimation of change in soil organic carbon stocks due to the implementation of A/R\nCDM project activities (Version 01.1.0)\n21\n\nProject Description: VCS Version 4.1\n• VCS AFOLU Non-Permanence Risk Tool (Version 4.0)'}]","{'project_methodologies': ['AR-ACM0003', 'ACM0003']}","{'project_methodologies': ['AR-ACM0003', 'ACM0003']}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: 1.16 Any information relevant for the eligibility of the project and quantification of\nemission reductions or removal enhancements, including legislative, technical,\neconomic, sectoral, social, environmental, geographic, site-specific and temporal\ninformation.\nThe project qualifies all the requirements ofGHG programme including CDM and VCS\nprogramme. The project does not perceive any risk related to quantification of emission\nreductions or removal enhancements, including legislative, technical, economic,\nsectoral, social, environmental or geographic.\nThe project participants have obtained all clearances from the necessary relevant\nAuthorities. The project activities’ contribution towards sustainable development in\nterms of society, environment and economy (both direct and indirect impacts) are stated\nbelow:\n11\n\nVCS Project Description\nEconomic Impacts:\n\uf0b7 Creates employment opportunities in the project vicinity during erection,\ncommissioning, operation & maintenance.\n\uf0b7 Employment creation both temporary and permanent\n\uf0b7 Improving the local infrastructure like roads\n\uf0b7 Improved power supply\nSocialImpacts:\n\uf0b7 Promotes self employment among the unemployed youth (eg. civil contractors,\nspare parts shops, hotels, restaurants, security personneletc.,)\n\uf0b7 Connectivity improvements in the local area through improved local\ntransportation.\nEnvironmental Impacts:\nThe environmental footprint of Wind Turbine Generators is minimal, since:\n\uf0b7 Wind is one of the cleanest forms of renewable energy and power generation\ndoes not involve any fossil fuels.\n\uf0b7 Produces electricity without GHG emissions.\n\uf0b7 The materials used in the WTGs are non hazardous in nature.\n\uf0b7 Impact on land, air and water is nil, since there are no discharges or Emissions\nduring the project lifetime.\nTechnological Impacts:\nThere are continuous research and development on the geometry of the wind blades,\nheight of towers, diameters of towers etc., which improves well for the technological\nwell being in the development of wind energy to produce clean electricity.\nAlso, the generated electricity from the project activity is connected to the grid. The\nproject activity improves the supply of electricity with clean, renewable wind power\nwhile contributing to the regional/local economic development. Wind energy plants\nprovide local distributed generation, and provide site-specific reliability and\ntransmission and distribution benefits including:\n\uf0b7 improved power quality;\n\uf0b7 reactive power control;\n\uf0b7 mitigation of transmission and distribution congestion,\nAll the above are the contributions of the project activity for the sustainable\ndevelopment.\n12\n\nVCS Project Description'}]",{'project_sector': 'Renewable Energy'},{'project_sector': 'Renewable Energy'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: A.4.2. Category(ies) of project activity:\nThe project activity falls under the following scope and category.\nSectoral scope: 1. Energy industries\nCategory: Grid-connected electricity generation from renewable energy sources'}]",{'project_sector': 'Renewable Energy'},{'project_sector': 'Renewable Energy'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['Name of Party involved\\n(*)((host) indicates a\\nhost Party)', 'Private and/or public entity(ies)\\nproject participants (*)\\n(as applicable)', 'Kindly indicate if the\\nParty involved\\nwishes to be considered\\nas\\nproject participant']]\nA.3. Project participants:\n>>\nThis template shall not be altered. It shall be completed without modifying/adding headings or logo, format or font.\n\n[['', '', '(Yes/No)'], ['P.R. China (host)', 'Project proponent: Datang Chifeng Saihanba\\nWind Power Co., Ltd.', 'No'], ['United Kingdom of Great\\nBritain and Northern Ireland', 'CER buyer: Carbon Resource Management Ltd', 'No']]\nPROJECT DESIGN DOCUMENT FORM (CDM PDD) - Version 02\nCDM – Executive Board page 3\nPlease see Annex 1 for detailed contact information.""}]","[{'organization_name': 'Datang Chifeng Saihanba Wind Power Generation Co.,', 'telephone': '+905306614088', 'email': 'kemal.demirkol@gte.com.tr', 'state/city': 'Chifeng', 'country': 'Turkey'}]","[{'organization_name': 'Datang Chifeng Saihanba Wind Power Co., Ltd.', 'state/city': 'Chifeng'}, {'organization_name': 'Carbon Resource Management Ltd', 'state/city': 'London', 'country': 'United Kingdom'}]",0.548734985,0.5,0.545454545,0.52173913,0.347826087,0.380952381,0.363636364,0.5,0.545454545,0.52173913,0.5,0.545454545,0.52173913
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['Organization name', None, None, 'Producción, Industrialización, Comercialización y Asesoría de Hule\\nNatural, S.A.'], ['', 'Contact person', '', 'Isabel Aguirre'], ['', 'Title', '', 'Ecobusiness Manger, PICA'], ['Address', 'Address', None, 'Carretera a La Máquina Km 7.5 Cuyotenango, Suchitepéquez\\nHeadquarters: 7a avenida 7-33 zona 9, Guatemala.'], ['', 'Telephone', '', '(502) 2279-9000 ext 9393'], ['', 'Email', '', 'iaguirre@gao.com.gt']]\n1.3 Project Proponent\nTable 1. Project Proponent, General Information""}]","[{'organization_name': 'Negocios Energeticos De Occidente, S.A.', 'email': 'iaguirre@econegocios.com.gt', 'state/city': 'Guatemala City'}]","[{'organization_name': 'Producción, Industrialización, Comercialización y Asesoría de Hule Natural, S.A.', 'email': 'iaguirre@gao.com.gt', 'state/city': 'Guatemala', 'country': 'United States'}]",0.582575265,0.444444444,0.705882353,0.545454545,0.307692308,0.5,0.380952381,0.444444444,0.705882353,0.545454545,0.444444444,0.705882353,0.545454545
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: [['Sectoral scope1', '', 'Sectoral Scope 1: Energy industries', ''], [None, None, 'Sectoral Scope 8: Mining/mineral production', None], ['Project activity type', '', 'Non-AFOLU project.', ''], [None, None, 'Non- grouped project', None]]\n1.3 Sectoral Scope and Project Type""}]",{'project_sector': 'Renewable Energy'},{'project_sector': 'Renewable Energy'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the start and end dates of the crediting period for this project?\n\nContext: 1.9 Project Crediting Period\nThe crediting period of the project is from December 15, 2017 to December 14, 2047. with the length\nof 30 years.'}]","{'crediting_period_start': '2017-12-15', 'crediting_period_end': '2047-12-14'}","{'crediting_period_start': '2017-12-15', 'crediting_period_end': '2047-12-14'}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the start and end dates of the crediting period for this project?\n\nContext: 1.9 Project Crediting Period\n⚫ According to VCS Standard version 4.1, the start date of the project activity is 01-July-2016, which is\nindicated in the notice on the forbidding commercial logging was issued by Huangjiang Maonan\nAutonomous County Forestry Bureau on 28-December-2015. It is indicated in this notice issued by local\nforest authority that from 01-July-2016 the commercial timber harvest was strictly forbidden within the\nproject boundary. Therefore, the project crediting period is from 01-July-2016 to 30-June-2036 with the\ntotal length of 20 years, indicated in the VCS development consultation and service agreement.\n⚫ According to the owner's forest ownership document, each owner had more than 60 years of ownership\nof forest in the project site since the project started. Therefore, the project lifetime can be considered as\nat least 30 years base on conservative principles.""}]","{'crediting_period_start': '2016-07-01', 'crediting_period_end': '2036-06-30'}","{'crediting_period_start': '2016-07-01', 'crediting_period_end': '2036-06-30'}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: 1.2 Sectoral Scope and Project Type\nThe project is developed under VCS scope 14 “Agriculture, Forestry and Other Land Use\n(AFOLU)” with an activity category of Improved Cropland Management (ICM) under\nAgricultural Land Management (ALM). Although the AMS-III.AU methodology applied is\n1 Dr. Reiner Wassmann (2016). Coordinator, Climate Change Research. International Rice Research\nInstitute. Available from: r.wassmann@irri.org\n1\n\n[['Requirements', 'Evidence'], ['Eligible ALM activities are those that reduce net\\nGHG emissions on croplands and grasslands\\nby increasing carbon stocks and woody\\nbiomass and/or decreasing CO , N O and/or\\n2 2\\nCH emissions from soils.\\n4', 'This project reduces CH emissions on\\n4\\ncroplands by replacing continuously flooded\\nmethod by intermittent flooded method. So, this\\nproject can be categorized as eligible ALM\\nactivity.'], ['The project area shall not be cleared of native\\necosystems within the 10 years period prior to\\nthe project start date.', 'The project area has not been cleared of native\\necosystems since 2005.2'], ['Eligible ALM activities include:\\nImproved Cropland Management (ICM): This\\ncategory includes practices that demonstrably\\nreduce net GHG emissions of cropland systems\\nby increasing soil carbon stocks, reducing soil\\nN O emissions, and/or reducing CH\\n2 4\\nemissions.', 'This project practices intermittent flooded\\nmethod on croplands, which is demonstrated\\nthat can reduce net GHG emissions by reducing\\nCH emissions. So, this project is an eligible\\n4\\nICM activity.']]\nProject Description: VCS Version 4.0\napproved under sectoral scope 15 (agriculture) of CDM, this project is categorized as\nsectoral scope 14 (AFOLU) under Verra. This is in accordance with the definitions of eligible\nAFOLU project categories set out in Appendix 1 of the VCS Standard, 4.1 and can be\ndemonstrated from the following three points.\nThe project is not a grouped project..""}]",{'project_sector': 'Forestry and Land Use'},{'project_sector': 'Forestry and Land Use'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['', 'Organization name', '', 'Himachal Baspa Power Company Ltd.'], ['', 'Contact person', '', 'Mr Rajarshi Bera'], ['', 'Title', '', 'Sr. Manager (Tech)'], ['Address', 'Address', None, 'Karcham Wangtoo H.E.Project, Sholtu Colony, P.O. Tapri, District –\\nKinnaur, PIN-172104,-Himachal Pradesh ( India )'], ['', 'Telephone', '', '-'], ['', 'Email', '', 'rajarshi.bera@jsw.in']]\n1.3 Project Proponent""}]","[{'organization_name': 'Jaiprakash Hydro Power Limited', 'telephone': '+917259430430', 'email': 'akumalla.ra@poonawallafincorp.com', 'state/city': 'Inđija', 'country': 'India'}]","[{'organization_name': 'Himachal Baspa Power Company Ltd.', 'email': 'vivek.jain@jsw.in', 'state/city': 'Inđija', 'country': 'India'}]",0.575604532,0.555555556,0.526315789,0.540540541,0.352941176,0.333333333,0.342857143,0.555555556,0.526315789,0.540540541,0.555555556,0.526315789,0.540540541
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the methodologies of this project?\n\nContext: 3.1 Title and Reference of Methodology\nTitle: ACM0001 Flaring or use of landfill gas --- Version 19.0\nReference: https://cdm.unfccc.int/methodologies/PAmethodologies/approved\nThe methodology also refers to the latest approved versions of the following methodological\ntools:\n“Combined tool to identify the baseline scenario and demonstrate additionality” (Version 07.0);\n“Baseline, project and/or leakage emissions from electricity consumption and monitoring of\nelectricity generation” (Version 03.0);\n“Emissions from solid waste disposal sites” (Version 08.0);\n“Tool to calculate the emission factor for an electricity system” (Version 07.0);\n""Tool to determine the mass flow of a greenhouse gas in a gaseous stream""(Version 03.0);\n“Positive lists of technologies” (Version 04.0).\nReference: https://cdm.unfccc.int/methodologies/PAmethodologies/tools'}]",{'project_methodologies': ['ACM0001']},{'project_methodologies': ['ACM0001']},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the start and end dates of the crediting period for this project?\n\nContext: [['Crediting period', None, None, '', '☐ Seven years, twice renewable', ''], [None, None, None, None, '☐ Ten years, fixed', None], [None, None, None, None, '☒ Other: 60 years, renewable up to the maximum allowable', None], [None, None, None, None, 'crediting period of 100 total years', None], ['', 'Start and end date of', '', '02-March-2024 to 01-March-2084', '02-March-2024 to 01-March-2084', None], [None, 'first or fixed crediting', None, None, None, None], [None, 'period', None, None, None, None]]\n1.10 Project Crediting Period""}]","{'crediting_period_start': '2024-03-02', 'crediting_period_end': '2084-03-01'}","{'crediting_period_start': '2024-03-02', 'crediting_period_end': '2084-03-01'}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the project city, country, latitude, and longitude of this project?\n\nContext: 1.12 Project Location\nThe project is located in Meghalaya state of India. it is located in the north-eastern region of\nMeghalaya. A KML file has been provided separately for locating the exact project locations.\nPlease refer to the section 3.3 as well as KML file to locate the specific project locations.\nFigure 1 Map of Meghalaya state, India where project is located\nThe following districts of Meghalaya has been covered under the project activity:\n1. East Khasi Hills\n2. West Khasi hills\n3. West Jaintia Hills\n4. East Jainita Hills\n5. South West Khasi Hills\n6. North Garo Hills\n7. South Garo Hills\n8. East Garo Hills\n9. West Garo Hills\n10. South West Garo Hills\n11. Eastern West Khasi Hills\n12. Ri Bhoi\n12\n\nJoint Project Description & Monitoring Report: VCS Version 4.1'}]","{'project_state_province': 'Meghalaya', 'project_country': 'India'}","{'project_state_province': 'Meghalaya', 'project_country': 'India'}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: [['Sectoral scope', '14 Agriculture Forestry and Other Land Use (AFOLU)'], ['AFOLU project category1', 'Agricultural Land Management (ALM)'], ['Project activity type', 'Improved Cropland Management (ICM)']]\n1.3 Sectoral Scope and Project Type""}]",{'project_sector': 'Forestry and Land Use'},{'project_sector': 'Forestry and Land Use'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['Project Scale', None], ['Project', ''], ['Large project', 'X']]\n[['Organization name', 'Carbon Green Investments Guernsey Limited'], ['Contact person', 'Stephen John Wentzel'], ['Title', 'Founder and Chief Operating Officer'], ['Address', 'Oak House, Hirzel Street, St Peters Port Guernsey WIJ 5AP'], ['Telephone', '+44 7458 148 488'], ['Email', 'steve@carbongreeninv.net']]\nCCB + VCS PROJECT DESCRIPTION\nCCB Version 3, VCS Version 3\n2.1.2 Project Scale\n2.1.3 Project Proponent(G1.1)""}]","[{'organization_name': 'Carbon Green Investments Guernsey Limited', 'telephone': '+263779451560', 'email': 'lmb@carbongreeninv.net', 'state/city': 'Green'}]","[{'organization_name': 'Carbon Green Investments Guernsey Limited', 'telephone': '7458 148 488', 'email': 'steve@carbongreeninv.net', 'state/city': 'Green', 'country': 'Guernsey'}]",0.737763034,0.7,0.875,0.777777778,0.578947368,0.733333333,0.647058824,0.7,0.875,0.777777778,0.7,0.875,0.777777778
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the methodologies of this project?\n\nContext: [['Condition', 'Description of Project Activity', 'Conclusion'], ['As per the Technology/Measure\\nspecification, this category comprises\\nrenewable energy technologies that supply\\nindividual households or users with thermal\\nenergy that displaces fossil fuels or non-\\nrenewable sources of biomass', 'The project activity generates thermal\\nenergy that displaces a fossil fuel\\n(coal) with a renewable source of\\nbiomass (forestry, milling, and\\nagricultural residues, urban wood,\\nclean pallets)', 'Satisfied'], ['The total installed/rated thermal energy\\ngeneration capacity of the project\\nequipment is equal to or less than 45 MW\\nthermal', 'The rated thermal energy generation\\ncapacity of the post-converted project\\nequipment is 144 MMBtu steam per\\nhour* (42.2 MW), which is below the\\n45 MW thermal threshold.', 'Satisfied'], ['In case electricity and/or steam/heat\\nproduced by the project activity is delivered\\nto another facility or facilities within the', 'The supplier has entered into an\\nagreement with each consumer that\\ntransfers responsibility for monetizing', 'Satisfied']]\n2.2 Applicability of Methodology\nThis project falls under the “Type I: Renewable Energy Projects,” and sub-category “I.C: Thermal\nenergy production with or without electricity” (Version 19).\nThis project involves the switch from a fossil fuel (coal) based thermal generation system to a\nbiomass fuelled thermal generation system. The energy produced by the project activities from\nbiomass is used for thermal steam generation and consumed by the project customers in\nadjacent facilities. No electricity is generated by the steam produced by the project at this time,\nbut the generation capacity qualifies the project as small scale methodology.\nTherefore, the applicable category for this project is Appendix B, AMS-I.C. – “Thermal energy\nproduction with or without electricity” under “Type I. Renewable Energy Projects” as mentioned in\nappendix B of the simplified modalities and procedures for small-scale CDM Project activities.\nThe choice of the methodology is accurate for this project and is justifiable since the project\nactivity meets the applicability conditions as summarized in Table 2.2.\nTable 2.2: Applicability\nv3.2 10\n\n[['project boundary, a contract between the\\nsupplier and consumer(s) of the energy will\\nhave to be entered into specifying that only\\nthe facility generating the energy can claim\\nemission reductions from the energy\\ndisplaced.', 'the emissions reductions to the\\nsupplier, the net cash proceeds of\\nwhich are shared between the supplier\\nand the customers as set forth in each\\nagreement.', ''], ['In case of gasification, the process shall\\nensure that all the syngas produced, which\\nmay contain non-CO2 GHG, will be\\ncombusted and not released unburned to\\nthe atmosphere. Measure to avoid physical\\nleakage of the syngas between the\\ngasification and combustion sites shall also\\nbe adopted.', 'The project activity does not deliver\\nsyngas to its customers. Using\\noverfire air, the project activity\\ncompletely combusts the gases in the\\nsame furnace where they are\\nproduced, avoiding any material\\nrelease or leakage of non-CO2 GHG.', 'Satisfied'], ['In the case of project activities using\\nbiomass, emission reductions may only be\\naccounted for the combustion of\\n“renewable biomass as defined in\\n“Definition of Renewable Biomass”', 'The biomass used in this project is a\\nbiomass residue, defined as biomass\\nby-products, residues and waste\\nstreams from forestry and related\\nindustries. These sources include\\nutility and municipal tree maintenance,\\nwood residue from mill, manufacturing,\\nand construction activities and land\\nclearing activities that would occur in\\nthe absence of this project, such as\\nhome and road construction. Definition\\n5 of Annex 18', 'Satisfied']]\nPROJECT DESCRIPTION : VCS Version 3\n* Rated capacity of 120,000 lbs/hr @ 1198.65 Btu/lb, per equipment contract specifications""}]",{'project_methodologies': ['AMS-I.C.']},{'project_methodologies': ['AMS-I.C.']},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['', 'Organization name', '', 'Basin Electric Power Cooperative', None, None], ['', 'Contact person', '', 'Rebecca A. Kern', None, None], ['', 'Title', '', '', 'Vice President – Resource Planning & Rates', ''], ['Address', None, None, '', '1717 East Interstate Avenue', ''], [None, None, None, None, 'Bismarck, ND 58503-0564', None], ['', 'Telephone', '', '', '(701) 557-5752', ''], ['', 'Email', '', '', 'bkern@bepc.com', '']]\n[['', 'Organization name', '', 'Basin Electric Power Cooperative', None, None], ['', 'Contact person', '', 'Zane Zuther', None, None], ['', 'Title', '', '', 'Utility Planning Analyst', ''], ['Address', None, None, '', '1717 East Interstate Avenue', ''], [None, None, None, None, 'Bismarck, ND 58503-0564', None], ['', 'Telephone', '', '', '(701) 557-5638', ''], ['', 'Email', '', '', 'zzzuther@bepc.com', '']]\n1.5 Project Proponent\nThe project co-proponents are BEPC and MTI. BEPC’s owns 107 turbines (161.5 MW) of the\nCrow Lake site and MTI owns 1 turbine (1.5 MW).\nBEPC is a not-for-profit, wholesale electric generation and transmission cooperative based in\nNorth Dakota that is owned by 131 rural distribution companies in 9 states (MT, MN, IA, SD,\nND, CO, NM, NB, WY) that provide electricity to 3 million customers. Basin’s charter is to\nprovide low cost, reliable electric power to its owner/members. BEPC incorporated a wholly\nowned subsidiary PrairieWinds SD1 (PWSD1) to develop the Crow Lake Wind project which it\nsubsequently merged into BEPC. BEPC is also purchasing the power and the environmental\nbenefits generated by the MTI turbine.\nMTI opened in 1968 as part of a post-high school vocational technical education system in\nSouth Dakota that included four area institutes and the South Dakota Office of Adult,\nVocational and Technical Education. The central mission of the Institute is to provide job\npreparatory programs on a full- or part-time basis to all who can benefit. MTI’s turbine is used\nas a teaching tool for students in its wind turbine technician program and is operated by BEPC.\n6\n\n[['Organization name', 'Mitchell Technical College', None, None], ['Contact person', 'Mark Wilson', None, None], ['Title', 'President', None, None], ['Address', '', '1800 East Spruce Street', ''], [None, None, 'Mitchell, South Dakota 57301', None], ['Telephone', '(605) 995-3023', '(605) 995-3023', None], ['Email', 'mark.wilson@mitchelltech.edu', None, None]]\nProject Description: VCS Version 4.1""}]","[{'organization_name': 'Basin Electric Power Cooperative', 'telephone': '58503-0564', 'state/city': 'Bismarck'}, {'organization_name': 'Basin Electric Power Cooperative', 'telephone': '58503-0564', 'state/city': 'Bismarck'}, {'organization_name': 'Mitchell Technical College', 'telephone': '(605) 995-3023', 'state/city': 'Mitchell'}]","[{'organization_name': 'Basin Electric Power Cooperative', 'telephone': '701-557-5638', 'email': 'zzzuther@bepc.com', 'state/city': 'Bismarck', 'country': 'United States'}]",0.239485008,0.55,0.305555556,0.392857143,0.421052632,0.228571429,0.296296296,0.55,0.305555556,0.392857143,0.55,0.305555556,0.392857143
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['Organization name', None, None, '', 'Core CarbonX Solutions Private Limited', ''], ['Contact person', None, None, '', 'Mr. Niroj Kumar Mohanty', ''], ['Title', None, None, '', 'Managing Director', ''], ['Address', None, None, '', '5R, Block ‘A’, Kanthi Shikara Complex, 6-3-668/9, Punjagutta,', ''], [None, None, None, None, 'Hyderabad – 500082, Telangana, India', None], ['', 'Telephone', '', '', '+919908387772', ''], ['', 'Email', '', '', 'nmohanty@corecarbonx.com; info@corecarbonx.com', '']]\n1.5 Project Proponent""}]","[{'organization_name': 'Core CarbonX Solutions Pvt. Ltd.', 'email': 'nmohanty@corecarbonx.com', 'state/city': 'Inđija', 'country': 'India'}]","[{'organization_name': 'Core CarbonX Solutions Pvt. Ltd.', 'email': 'nmohanty@corecarbonx.com', 'state/city': 'Inđija', 'country': 'India'}]",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: 1.2 Sectoral Scope and Project Type\nThis project is an Agriculture, Forestry and Other Land Use (AFOLU) project under the Reduced\nEmissions from Deforestation and Degradation (REDD) project category. Specifically, the project\nis of the “Avoiding unplanned mosaic deforestation and degradation” (AUMDD) typology.\nThis project is not a grouped project. It consists of 13 community forest areas that are known and\nwere fixed before the first verification.\n5\n\nPROJECT DESCRIPTION : VCS Version 3'}]",{'project_sector': 'Forestry and Land Use'},{'project_sector': 'Forestry and Land Use'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: 1.2 Sectoral Scope and Project Type\nSectoral scope 14 (AFOLU)\nImproved Forest Management: Logged to Protected Forest (LtPF)\nThe project is not a grouped project.'}]",{'project_sector': 'Forestry and Land Use'},{'project_sector': 'Forestry and Land Use'},1,1,1,1,1,1,1,1,1,1,1,1,1
