metric_type,country,Quarter,zone,Average,Min,Max,Country,2021 carbon stock (million t),Norm Min,Norm Max,Norm Average,Average Score,Total Average Score,Max Score,Min Score
MODIS Weekly Thermal Anomalies,Saudi Arabia,Q1,Asia,15.795384615384616,7.6923076923076925,29.23076923076923,Saudi Arabia,16.1889,0.47515938033514893,1.8056056452735658,0.9756922715801948,4,3.7,4,4
MODIS Weekly Thermal Anomalies,Saudi Arabia,Q2,Asia,24.84,12.0,42.69230769230769,Saudi Arabia,16.1889,0.7412486333228323,2.6371345608600767,1.534384670978263,5,4.5,5,4
MODIS Weekly Thermal Anomalies,Saudi Arabia,Q3,Asia,24.326923076923077,12.076923076923077,39.69230769230769,Saudi Arabia,16.1889,0.7460002271261837,2.4518224025293684,1.5026915403099084,5,4.5,5,4
MODIS Weekly Thermal Anomalies,Saudi Arabia,Q4,Asia,20.569230769230767,8.076923076923077,38.07692307692308,Saudi Arabia,16.1889,0.49891734935190635,2.3520389326589872,1.2705761830161881,5,4.3,4,4
MODIS Weekly Thermal Anomalies,Spain,Q1,Europe,65.50076923076924,7.0,227.30769230769232,Spain,714.2029,0.009801136343747694,0.31826766918433447,0.09171170997873186,3,2.7,3,2
MODIS Weekly Thermal Anomalies,Spain,Q2,Europe,52.46153846153846,8.538461538461538,225.92307692307693,Spain,714.2029,0.011955232243472462,0.31632898287458217,0.07345467018061458,2,2.2,2,2
MODIS Weekly Thermal Anomalies,Spain,Q3,Europe,106.85846153846154,23.76923076923077,406.53846153846155,Spain,714.2029,0.033280781650747666,0.5692198415022699,0.14961919300308293,3,3.0,4,3
MODIS Weekly Thermal Anomalies,Spain,Q4,Europe,70.61384615384615,9.692307692307692,302.15384615384613,Spain,714.2029,0.013570804168266037,0.4230644347059444,0.09887084770146712,3,2.7,3,2
MODIS Weekly Thermal Anomalies,Uganda,Q1,Africa,974.6038461538462,264.9230769230769,2276.4615384615386,Uganda,128.3824,2.0635466927170465,17.73188177243562,7.591413201138523,5,4.7,5,4
MODIS Weekly Thermal Anomalies,Uganda,Q2,Africa,23.275384615384613,2.5384615384615383,71.61538461538461,Uganda,128.3824,0.019772659947637203,0.5578286791287951,0.18129731657442621,3,3.3,3,2
MODIS Weekly Thermal Anomalies,Uganda,Q3,Africa,71.95461538461538,6.846153846153846,245.46153846153845,Uganda,128.3824,0.053326264707263975,1.9119562997851611,0.5604710255036156,4,4.0,4,3
MODIS Weekly Thermal Anomalies,Uganda,Q4,Africa,420.03153846153845,34.15384615384615,1319.076923076923,Uganda,128.3824,0.2660321520227551,10.27459311460857,3.271722124384172,5,4.7,5,4
MODIS Weekly Thermal Anomalies,Ukraine,Q1,Europe,474.3523076923077,6.230769230769231,1746.2307692307693,Ukraine,826.4796,0.007538926829856697,2.1128540489453935,0.5739431532155272,4,3.2,4,2
MODIS Weekly Thermal Anomalies,Ukraine,Q2,Europe,342.32615384615383,27.53846153846154,1113.8461538461538,Ukraine,826.4796,0.033320195124551824,1.3476995123003082,0.4141979473494008,4,3.3,4,3
MODIS Weekly Thermal Anomalies,Ukraine,Q3,Europe,850.3215384615385,182.76923076923077,2339.846153846154,Ukraine,826.4796,0.22114185367579645,2.831099707538037,1.0288475825193246,5,4.2,5,4
MODIS Weekly Thermal Anomalies,Ukraine,Q4,Europe,350.3030769230769,20.46153846153846,1519.8461538461538,Ukraine,826.4796,0.024757463416566435,1.8389397074606002,0.42384963515503216,4,3.3,4,2
MODIS Weekly Thermal Anomalies,United Kingdom,Q1,Europe,17.166923076923077,0.8461538461538461,90.92307692307692,United Kingdom,257.98,0.0032799203277534927,0.3524423479458753,0.06654361995861337,2,2.5,3,2
MODIS Weekly Thermal Anomalies,United Kingdom,Q2,Europe,21.365384615384617,1.6923076923076923,73.46153846153847,United Kingdom,257.98,0.0065598406555069854,0.2847567193640533,0.0828179882757757,2,2.5,2,2
MODIS Weekly Thermal Anomalies,United Kingdom,Q3,Europe,14.455384615384617,2.3846153846153846,44.07692307692308,United Kingdom,257.98,0.009243411832759844,0.17085403161843196,0.05603296618103967,3,2.7,3,2
MODIS Weekly Thermal Anomalies,United Kingdom,Q4,Europe,4.970769230769231,0.3076923076923077,14.538461538461538,United Kingdom,257.98,0.0011926983010012702,0.056354994722310016,0.01926804105267552,2,2.2,2,1
MODIS Weekly Thermal Anomalies,United States,Q1,America,2005.5069230769232,757.6923076923077,4180.2307692307695,United States,17704.7843,0.042795907301299785,0.2361074102004603,0.11327485774999943,3,2.5,2,3
MODIS Weekly Thermal Anomalies,United States,Q2,America,2341.6923076923076,1042.6153846153845,6449.692307692308,United States,17704.7843,0.05888890635145352,0.3642909282827189,0.13226324975291046,3,2.5,3,3
MODIS Weekly Thermal Anomalies,United States,Q3,America,3844.435384615385,1247.2307692307693,10131.538461538461,United States,17704.7843,0.07044597370388575,0.5722486244318978,0.2171410461417135,4,3.2,4,3
MODIS Weekly Thermal Anomalies,United States,Q4,America,1762.893076923077,789.4615384615385,3612.6153846153848,United States,17704.7843,0.044590294074440574,0.20404741020286732,0.0995715647845016,3,2.3,2,3
VIIRS Weekly Thermal Anomalies,Brazil,Q1,America,4486.6030769230765,1649.1538461538462,9702.846153846154,Brazil,51894.2395,0.03177913121077429,0.18697347234168743,0.08645666879698807,1,1.5,1,2
VIIRS Weekly Thermal Anomalies,Brazil,Q2,America,6408.1476923076925,3881.846153846154,11150.0,Brazil,51894.2395,0.07480302614023573,0.2148600713187058,0.12348475965829872,2,1.8,1,2
VIIRS Weekly Thermal Anomalies,Brazil,Q3,America,57954.15923076923,26744.23076923077,92579.46153846153,Brazil,51894.2395,0.5153602986942466,1.7840026644664775,1.116774420227687,4,3.2,3,4
VIIRS Weekly Thermal Anomalies,Brazil,Q4,America,36454.70923076923,16038.846153846154,73552.30769230769,Brazil,51894.2395,0.3090679487430614,1.4173501413833742,0.7024808453117273,3,2.8,3,4
VIIRS Weekly Thermal Anomalies,Finland,Q1,Europe,6.123846153846154,0.8461538461538461,17.307692307692307,Finland,863.4188,0.0009800039634923934,0.020045535616889865,0.007092555957602676,1,1.2,1,1
VIIRS Weekly Thermal Anomalies,Finland,Q2,Europe,25.666153846153843,7.0,60.53846153846154,Finland,863.4188,0.008107305516164346,0.07011482902441032,0.02972619295080654,1,1.3,1,1
VIIRS Weekly Thermal Anomalies,Finland,Q3,Europe,24.180000000000003,9.153846153846153,50.15384615384615,Finland,863.4188,0.010601861059599527,0.05808750765427641,0.028004949625836273,1,1.8,1,1
VIIRS Weekly Thermal Anomalies,Finland,Q4,Europe,10.19,2.0,32.46153846153846,Finland,863.4188,0.0023163730046183843,0.03759651569034454,0.011801920458530669,1,1.2,1,1
VIIRS Weekly Thermal Anomalies,Hungary,Q1,Europe,44.28923076923077,2.3076923076923075,166.69230769230768,Hungary,136.7524,0.016874967515687532,1.2189351535498294,0.32386437656107514,2,2.8,3,2
VIIRS Weekly Thermal Anomalies,Hungary,Q2,Europe,35.22538461538461,8.153846153846153,88.92307692307692,Hungary,136.7524,0.05962488522209595,0.6502487482711595,0.25758512914862636,2,2.5,2,2
VIIRS Weekly Thermal Anomalies,Hungary,Q3,Europe,42.44230769230769,14.538461538461538,82.6923076923077,Hungary,136.7524,0.10631229534883145,0.6046863359788033,0.3103587775593532,3,3.2,2,3
VIIRS Weekly Thermal Anomalies,Hungary,Q4,Europe,21.652307692307694,2.6923076923076925,73.92307692307692,Hungary,136.7524,0.019687462101635456,0.5405614594191906,0.15833219521052425,2,2.3,2,2
VIIRS Weekly Thermal Anomalies,Iceland,Q1,Europe,24.664615384615384,0.7692307692307693,231.30769230769232,Iceland,0.7915,0.9718645220856214,292.2396617911463,31.16186403615336,5,3.8,5,4
VIIRS Weekly Thermal Anomalies,Iceland,Q2,Europe,40.106923076923074,0.6153846153846154,356.7692307692308,Iceland,0.7915,0.7774916176684971,450.7507653433112,50.672044317022205,5,4.7,5,4
VIIRS Weekly Thermal Anomalies,Iceland,Q3,Europe,91.62615384615384,1.0769230769230769,817.3846153846154,Iceland,0.7915,1.3606103309198698,1032.7032411681812,115.76267068370669,5,4.2,5,5
VIIRS Weekly Thermal Anomalies,Iceland,Q4,Europe,96.34692307692308,1.1538461538461537,919.6923076923077,Iceland,0.7915,1.4577967831284318,1161.9612226055688,121.72700325574615,5,4.0,5,5
VIIRS Weekly Thermal Anomalies,India,Q1,Asia,18194.813846153844,6662.846153846154,35693.769230769234,India,3005.6956,2.216740162858193,11.875377277316185,6.053445281070326,5,4.2,5,5
VIIRS Weekly Thermal Anomalies,India,Q2,Asia,15170.346923076924,7324.461538461538,26872.30769230769,India,3005.6956,2.4368607181850144,8.940462132062772,5.047200030194982,5,3.8,5,5
VIIRS Weekly Thermal Anomalies,India,Q3,Asia,553.6792307692308,237.15384615384616,976.8461538461538,India,3005.6956,0.07890148495205108,0.3249983643873165,0.18421001473643267,2,1.8,2,3
VIIRS Weekly Thermal Anomalies,India,Q4,Asia,10383.102307692307,4867.846153846154,17014.153846153848,India,3005.6956,1.6195406327394413,5.660637706011829,3.4544756653642192,4,3.3,4,5
VIIRS Weekly Thermal Anomalies,Israel,Q1,Asia,12.435384615384615,2.3846153846153846,26.0,Israel,0.6244,3.8190509042526983,41.639974375400385,19.915734489725523,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Israel,Q2,Asia,34.61,8.692307692307692,99.76923076923077,Israel,0.6244,13.921056521953384,159.7841620263145,55.429212043561826,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Israel,Q3,Asia,30.904615384615383,13.307692307692308,54.15384615384615,Israel,0.6244,21.312767949539253,86.72941408367417,49.49489971911497,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Israel,Q4,Asia,24.19538461538462,6.923076923076923,54.07692307692308,Israel,0.6244,11.087567141378802,86.60621889321442,38.74981520721432,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Italy,Q1,Europe,181.76923076923077,42.69230769230769,381.9230769230769,Italy,663.7759,0.0643173512209583,0.5753795474091135,0.2738412629461702,2,2.0,2,3
VIIRS Weekly Thermal Anomalies,Italy,Q2,Europe,378.33384615384614,163.30769230769232,699.9230769230769,Italy,663.7759,0.24602835431008013,1.054456898665765,0.5699722544217802,3,2.3,2,3
VIIRS Weekly Thermal Anomalies,Italy,Q3,Europe,1111.3846153846155,501.84615384615387,2234.3846153846152,Italy,663.7759,0.7560475664243819,3.366173154802118,1.6743370998926226,4,3.5,4,5
VIIRS Weekly Thermal Anomalies,Italy,Q4,Europe,227.16538461538462,71.92307692307692,512.2307692307693,Italy,663.7759,0.10835445656143425,0.7716923275321826,0.34223204641112254,2,1.8,2,3
VIIRS Weekly Thermal Anomalies,Mexico,Q1,America,4131.52,1626.0,7274.0,Mexico,2022.0035,0.8041529107145462,3.597422061831248,2.043280340513753,4,3.5,4,4
VIIRS Weekly Thermal Anomalies,Mexico,Q2,America,15894.325384615386,7657.307692307692,26014.384615384617,Mexico,2022.0035,3.7869903253420145,12.865647668455875,7.860681440272178,5,4.3,5,5
VIIRS Weekly Thermal Anomalies,Mexico,Q3,America,1351.686923076923,647.6923076923077,2484.076923076923,Mexico,2022.0035,0.3203220507245946,1.2285225634262862,0.6684889136329007,3,2.8,3,4
VIIRS Weekly Thermal Anomalies,Mexico,Q4,America,1489.9169230769232,645.3846153846154,2385.3846153846152,Mexico,2022.0035,0.3191807607576423,1.1797133958396289,0.7368518022233509,3,2.8,3,4
VIIRS Weekly Thermal Anomalies,Russia,Q1,Europe,4471.403846153846,1172.923076923077,11522.384615384615,Russia,40896.0299,0.028680609824257706,0.28174824410974464,0.10933589047854853,2,2.0,2,2
VIIRS Weekly Thermal Anomalies,Russia,Q2,Europe,28954.801538461536,10243.615384615385,64640.769230769234,Russia,40896.0299,0.2504794575332454,1.5806123330022612,0.7080100833568086,3,2.7,3,3
VIIRS Weekly Thermal Anomalies,Russia,Q3,Europe,46066.93,12249.615384615385,116679.23076923077,Russia,40896.0299,0.2995306736269621,2.853069871440767,1.1264401486560924,4,3.0,4,4
VIIRS Weekly Thermal Anomalies,Russia,Q4,Europe,4207.726153846154,1510.7692307692307,9726.692307692309,Russia,40896.0299,0.03694170887647044,0.2378395245571822,0.10288837728588794,2,2.0,2,2
VIIRS Weekly Thermal Anomalies,Saudi Arabia,Q1,Asia,80.43692307692308,23.53846153846154,337.0769230769231,Saudi Arabia,16.1889,1.4539877038255558,20.821484046286226,4.968646608288585,4,3.7,5,4
VIIRS Weekly Thermal Anomalies,Saudi Arabia,Q2,Asia,99.57692307692308,53.38461538461539,226.30769230769232,Saudi Arabia,16.1889,3.2976060995259338,13.97918896946008,6.150938178438503,5,4.5,5,5
VIIRS Weekly Thermal Anomalies,Saudi Arabia,Q3,Asia,99.34,55.0,152.30769230769232,Saudi Arabia,16.1889,3.3973895693963145,9.408155730635949,6.136303269524181,5,4.5,5,5
VIIRS Weekly Thermal Anomalies,Saudi Arabia,Q4,Asia,79.20307692307694,37.15384615384615,128.6153846153846,Saudi Arabia,16.1889,2.295019807018769,7.94466483920369,4.892431043682828,4,4.3,4,5
VIIRS Weekly Thermal Anomalies,Spain,Q1,Europe,244.0323076923077,50.15384615384615,736.5384615384615,Spain,714.2029,0.07022352633102744,1.0312734119932327,0.34168484571024244,3,2.7,2,3
VIIRS Weekly Thermal Anomalies,Spain,Q2,Europe,244.14692307692306,77.76923076923077,820.3846153846154,Spain,714.2029,0.10888954773108703,1.1486716385282325,0.3418453258547719,2,2.2,2,3
VIIRS Weekly Thermal Anomalies,Spain,Q3,Europe,456.7638461538462,161.07692307692307,1432.6923076923076,Spain,714.2029,0.22553384070118318,2.00600180661869,0.6395435332926346,3,3.0,3,4
VIIRS Weekly Thermal Anomalies,Spain,Q4,Europe,294.0153846153846,71.0,1174.5384615384614,Spain,714.2029,0.09941152577229805,1.6445445146448738,0.4116692673964004,3,2.7,3,3
VIIRS Weekly Thermal Anomalies,Uganda,Q1,Africa,5275.038461538462,1082.4615384615386,12204.076923076924,Uganda,128.3824,8.431541538883357,95.06035814159047,41.08848612846046,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Uganda,Q2,Africa,181.8653846153846,26.53846153846154,581.0769230769231,Uganda,128.3824,0.2067141721798435,4.5261416134682255,1.4165912509454928,4,3.3,4,3
VIIRS Weekly Thermal Anomalies,Uganda,Q3,Africa,504.3776923076923,76.92307692307692,1540.3846153846155,Uganda,128.3824,0.5991715135647637,11.998409559134394,3.9287136890079353,5,4.0,5,4
VIIRS Weekly Thermal Anomalies,Uganda,Q4,Africa,1826.2400000000002,177.92307692307693,5533.307692307692,Uganda,128.3824,1.3858837108752986,43.10020448525415,14.225002804122687,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Ukraine,Q1,Europe,1248.813846153846,50.0,4456.0,Ukraine,826.4796,0.060497560980331516,5.391542634567145,1.511003836215493,4,3.2,4,3
VIIRS Weekly Thermal Anomalies,Ukraine,Q2,Europe,1357.8515384615384,255.3846153846154,3367.5384615384614,Ukraine,826.4796,0.3090029268533856,4.074557268610697,1.6429341250062777,4,3.3,4,4
VIIRS Weekly Thermal Anomalies,Ukraine,Q3,Europe,3391.4100000000003,905.5384615384615,8606.692307692309,Ukraine,826.4796,1.0956573659391733,10.413677854471313,4.103440665686122,5,4.2,5,5
VIIRS Weekly Thermal Anomalies,Ukraine,Q4,Europe,1097.7123076923076,108.84615384615384,4419.692307692308,Ukraine,826.4796,0.13169853659564476,5.34761209797835,1.3281783454695162,4,3.3,4,3
VIIRS Weekly Thermal Anomalies,United Kingdom,Q1,Europe,119.08307692307692,30.0,322.7692307692308,United Kingdom,257.98,0.11628808434762383,1.2511405177503323,0.4615980964535115,3,2.5,3,3
VIIRS Weekly Thermal Anomalies,United Kingdom,Q2,Europe,172.28307692307692,57.84615384615385,435.15384615384613,United Kingdom,257.98,0.2242272805882388,1.6867735721910462,0.6678156326966311,3,2.5,3,3
VIIRS Weekly Thermal Anomalies,United Kingdom,Q3,Europe,165.75615384615384,62.30769230769231,347.7692307692308,United Kingdom,257.98,0.2415214059527572,1.3480472547066855,0.6425155199866417,3,2.7,3,4
VIIRS Weekly Thermal Anomalies,United Kingdom,Q4,Europe,93.1923076923077,32.92307692307692,196.6153846153846,United Kingdom,257.98,0.12761871820713588,0.7621342143398117,0.3612384979157597,2,2.2,2,3
VIIRS Weekly Thermal Anomalies,United States,Q1,America,5943.179999999999,2323.3076923076924,10381.76923076923,United States,17704.7843,0.13122485159605657,0.5863821357467333,0.33568214666134055,3,2.5,2,3
VIIRS Weekly Thermal Anomalies,United States,Q2,America,8614.32076923077,4761.846153846154,17450.153846153848,United States,17704.7843,0.2689581569116408,0.9856179861029907,0.4865532741469643,3,2.5,2,4
VIIRS Weekly Thermal Anomalies,United States,Q3,America,17104.975384615384,5582.923076923077,44381.230769230766,United States,17704.7843,0.315334148234897,2.5067365982668743,0.9661216479556537,4,3.2,4,4
VIIRS Weekly Thermal Anomalies,United States,Q4,America,6157.903846153846,2552.846153846154,11975.384615384615,United States,17704.7843,0.14418962188916098,0.676392573468665,0.34781015920955594,2,2.3,2,3
