id,filename,heading,category
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.2.2 Negative Community Impact Mitigation (CM2.2),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,"4.2.3 Net Positive Community Well-Being (CM2.3, GL1.4)",
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.2.4 High Conservation Values Protected (CM2.4),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.3 Other Stakeholder Impacts,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.3.1 Impacts on Other Stakeholders (CM3.1),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.3.2 Mitigation of Negative Impacts on Other Stakeholders (CM3.2),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.3.3 Net Impacts on Other Stakeholders (CM3.3),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.4 Community Impact Monitoring,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,"4.4.1 Community Monitoring Plan (CM4.1, CM4.2, GL1.4, GL2.2, GL2.3, GL2.5)",
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.4.2 Monitoring Plan Dissemination (CM4.3),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5 Optional Criterion: Exceptional Community Benefits,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.1 Exceptional Community Criteria (GL2.1),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.2 Short-term and Long-term Community Benefits (GL2.2),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.3 Community Participation Risks (GL2.3),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.4 Marginalized and/or Vulnerable Community Groups (GL2.4),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.5 Net Impacts on Women (GL2.5),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.6 Benefit Sharing Mechanisms (GL2.6),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,"4.5.7 Benefits, Costs, and Risks Communication (GL2.7)",
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.8 Governance and Implementation Structures (GL2.8),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,4.5.9 Smallholders/Community Members Capacity Development (GL2.9),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.1 Without-Project Biodiversity Scenario,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.1.1 Existing Conditions (B1.1),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.1.2 High Conservation Values (B1.2),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.1.3 Without-project Scenario: Biodiversity (B1.3),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2 Net Positive Biodiversity Impacts,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.1 Expected Biodiversity Changes (B2.1),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.2 Mitigation Measures (B2.3),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,"5.2.3 Net Positive Biodiversity Impacts (B2.2, GL1.4)",
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.4 High Conservation Values Protected (B2.4),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.5 Species Used (B2.5),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.6 Invasive Species (B2.5),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.7 Impacts of Non-native Species (B2.6),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.8 GMO Exclusion (B2.7),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.9 Inputs Justification (B2.8),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.2.10 Waste Products (B2.9),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.3 Offsite Biodiversity Impacts,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.3.1 Negative Offsite Biodiversity Impacts (B3.1) and Mitigation Measures (B3.2),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.3.2 Net Offsite Biodiversity Benefits (B3.3),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.4 Biodiversity Impact Monitoring,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,"5.4.1 Biodiversity Monitoring Plan (B4.1, B4.2, GL1.4, GL3.4)",
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.4.2 Biodiversity Monitoring Plan Dissemination (B4.3),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.5 Optional Criterion: Exceptional Biodiversity Benefits,
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,5.5.1 High Biodiversity Conservation Priority Status (GL3.1),
2743,2743_clean-guizhou_xingren_ccb&vcs_project_description.pdf,"5.5.2 Trigger Species Population Trends (GL3.2, GL3.3)",
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.1 Summary Description of the Project and its Implementation Status,project_summary
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.2 Sectoral Scope and Project Type,sector
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.3 Project Proponent,project_proponent
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.4 Other Entities Involved in the Project,other_entities
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.5 Project Start Date,project_start_date
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.6 Project Crediting Period,crediting_period
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.7 Project Scale and Estimated GHG Emission Reductions or Removals,ghg_emission_reduction
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.8 Description of the Project Activity,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.9 Project Location,project_location
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.10 Conditions Prior to Project Initiation,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory Frameworks",
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.12 Ownership and Other Programs,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.12.1 Project Ownership,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.12.3 Other Forms of Environmental Credit,crediting_period
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.12.4 Participation under Other GHG Programs,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.12.5 Projects Rejected by Other GHG Programs,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,1.13 Additional Information Relevant to the Project,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,2.1 Title and Reference of Methodology,methodology
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,2.2 Applicability of Methodology,methodology
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,19.0. The project capacity will be always remain the same and hence the project activity will,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,2.3 Project Boundary,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,2.4 Baseline Scenario,baseline_analysis
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,2.5 Additionality,additional_analysis
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,2.6 Methodology Deviations,methodology
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,3.1 Baseline Emissions,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,3.2 Project Emissions,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,3.3 Leakage,leakage_analysis
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,3.4 Estimated Net GHG Emission Reductions and Removals,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,4.1 Data and Parameters Available at Validation,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,4.2 Data and Parameters Monitored,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,4.3 Monitoring Plan,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,5.1 No Net Harm,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,5.2 Environmental Impact,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,5.3 Local Stakeholder Consultation,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,5.4 Public Comments,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,6.1 Data and Parameters Monitored,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,6.2 Baseline Emissions,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,6.3 Project Emissions,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,6.4 Leakage,
1815,1815_vcs_joint_pdmr_adani_v02_11.01.2019.pdf,6.5 Net GHG Emission Reductions and Removals,
1113,1113_proj_desc_1113_09jul2014.pdf,1.1 Summary Description of the Project,project_summary
1113,1113_proj_desc_1113_09jul2014.pdf,1.2 Sectoral Scope and Project Type,sector
1113,1113_proj_desc_1113_09jul2014.pdf,1.3 Project Proponents,project_proponent
1113,1113_proj_desc_1113_09jul2014.pdf,1.4 Other Entities Involved in the Project,other_entities
1113,1113_proj_desc_1113_09jul2014.pdf,1.5 Project Start Date,project_start_date
1113,1113_proj_desc_1113_09jul2014.pdf,1.6 Project Crediting Period,crediting_period
1113,1113_proj_desc_1113_09jul2014.pdf,1.7 Project Scale and Estimated GHG Emission Reductions,ghg_emission_reduction
1113,1113_proj_desc_1113_09jul2014.pdf,1.8 Description of the Project Activity,
1113,1113_proj_desc_1113_09jul2014.pdf,1.9 Project Location,project_location
1113,1113_proj_desc_1113_09jul2014.pdf,1.10 Conditions Prior to Project Initiation,
1113,1113_proj_desc_1113_09jul2014.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory",
1113,1113_proj_desc_1113_09jul2014.pdf,1.12 Ownership and Other Programs,
1113,1113_proj_desc_1113_09jul2014.pdf,1.12.1 Right of Use,
1113,1113_proj_desc_1113_09jul2014.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits,
1113,1113_proj_desc_1113_09jul2014.pdf,1.12.3 Other Forms of Environmental Credit,crediting_period
1113,1113_proj_desc_1113_09jul2014.pdf,1.12.4 Participation under Other GHG Programs,
1113,1113_proj_desc_1113_09jul2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,
1113,1113_proj_desc_1113_09jul2014.pdf,1.13 Additional Information Relevant to the Project,
1113,1113_proj_desc_1113_09jul2014.pdf,2.1 Title and Reference of Methodology,methodology
1113,1113_proj_desc_1113_09jul2014.pdf,2.2 Applicability of Methodology,methodology
1113,1113_proj_desc_1113_09jul2014.pdf,2.3 Project Boundary,
1113,1113_proj_desc_1113_09jul2014.pdf,"2.3.1 Sources of GHG Emissions Associated with the Baseline, Project and Leakage",
1113,1113_proj_desc_1113_09jul2014.pdf,"2.3.2 Carbon Stock Associated with the Baseline, Project and Leakage",
1113,1113_proj_desc_1113_09jul2014.pdf,2.4 Baseline Scenario,baseline_analysis
1113,1113_proj_desc_1113_09jul2014.pdf,2.4.1 Continuation of the Pre-Project Land Use with Unabated Threat of Illegal Deforestation,
1113,1113_proj_desc_1113_09jul2014.pdf,2.4.2 Project Activity on the Land within the Project Boundary Performed without being Registered,
1113,1113_proj_desc_1113_09jul2014.pdf,2.5 Additionality,additional_analysis
1113,1113_proj_desc_1113_09jul2014.pdf,2.5.1 Simple Cost Analysis,
1113,1113_proj_desc_1113_09jul2014.pdf,2.5.2 Common Practice,
1113,1113_proj_desc_1113_09jul2014.pdf,2.5.3 Results of the Additionality Analysis,
1113,1113_proj_desc_1113_09jul2014.pdf,2.6 Methodology Deviations,methodology
1113,1113_proj_desc_1113_09jul2014.pdf,3.1 BASELINE EMISSIONS,
1113,1113_proj_desc_1113_09jul2014.pdf,3.1.1 Definition of Boundaries,
1113,1113_proj_desc_1113_09jul2014.pdf,3.2 Project Emissions,
1113,1113_proj_desc_1113_09jul2014.pdf,3.3 Leakage,leakage_analysis
1113,1113_proj_desc_1113_09jul2014.pdf,3.4 Net GHG Emission Reductions and Removals,
1113,1113_proj_desc_1113_09jul2014.pdf,4.1 Data and Parameters Available at Validation,
1113,1113_proj_desc_1113_09jul2014.pdf,4.2 Data and Parameters Monitored,
1113,1113_proj_desc_1113_09jul2014.pdf,4.3 Description of the Monitoring Plan,
1529,1529_proj_desc_1529_10nov2014.pdf,1.1 Summary Description of the Project,project_summary
1529,1529_proj_desc_1529_10nov2014.pdf,1.2 Sectoral Scope and Project Type,sector
1529,1529_proj_desc_1529_10nov2014.pdf,1.3 Project Proponent,project_proponent
1529,1529_proj_desc_1529_10nov2014.pdf,1.4 Other Entities Involved in the Project,other_entities
1529,1529_proj_desc_1529_10nov2014.pdf,1.5 Project Start Date,project_start_date
1529,1529_proj_desc_1529_10nov2014.pdf,1.6 Project Crediting Period,crediting_period
1529,1529_proj_desc_1529_10nov2014.pdf,1.7 Project Scale and Estimated GHG Emission Reductions or Removals,ghg_emission_reduction
1529,1529_proj_desc_1529_10nov2014.pdf,1.8 Description of the Project Activity,
1529,1529_proj_desc_1529_10nov2014.pdf,1.9 Project Location,project_location
1529,1529_proj_desc_1529_10nov2014.pdf,1.10 Conditions Prior to Project Initiation,
1529,1529_proj_desc_1529_10nov2014.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory Frameworks",
1529,1529_proj_desc_1529_10nov2014.pdf,1.12 Ownership and Other Programs,
1529,1529_proj_desc_1529_10nov2014.pdf,1.12.1 Right of Use,
1529,1529_proj_desc_1529_10nov2014.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits,
1529,1529_proj_desc_1529_10nov2014.pdf,1.12.3 Other Forms of Environmental Credit,crediting_period
1529,1529_proj_desc_1529_10nov2014.pdf,1.12.4 Participation under Other GHG Programs,
1529,1529_proj_desc_1529_10nov2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,
1529,1529_proj_desc_1529_10nov2014.pdf,1.13 Additional Information Relevant to the Project,
1529,1529_proj_desc_1529_10nov2014.pdf,2.1 Title and Reference of Methodology,methodology
1529,1529_proj_desc_1529_10nov2014.pdf,2.2 Applicability of Methodology,methodology
1529,1529_proj_desc_1529_10nov2014.pdf,2.3 Project Boundary,
1529,1529_proj_desc_1529_10nov2014.pdf,2.3.1 Geographic Boundary,
1529,1529_proj_desc_1529_10nov2014.pdf,2.3.2 Temporal Boundary,
1529,1529_proj_desc_1529_10nov2014.pdf,2.3.3 Carbon Pool,
1529,1529_proj_desc_1529_10nov2014.pdf,2.3.3 Greenhouse Gases,
1529,1529_proj_desc_1529_10nov2014.pdf,2.4 Baseline Scenario,baseline_analysis
1529,1529_proj_desc_1529_10nov2014.pdf,2.5 Additionality,additional_analysis
1529,1529_proj_desc_1529_10nov2014.pdf,2.6 Methodology Deviations,methodology
1529,1529_proj_desc_1529_10nov2014.pdf,3.1 Baseline Emissions,
1529,1529_proj_desc_1529_10nov2014.pdf,3.1.1 Calculation of carbon stocks in commercial timber volumes,
1529,1529_proj_desc_1529_10nov2014.pdf,3.1.2 Calculation of dead wood (logging slash) generated in the process of timber harvest,
1529,1529_proj_desc_1529_10nov2014.pdf,3.1.3 Calculation of baseline carbon sequestered in wood products,
1529,1529_proj_desc_1529_10nov2014.pdf,3.1.4 Change in carbon stocks due to forest regrowth after harvest,
1529,1529_proj_desc_1529_10nov2014.pdf,3.1.5 Change in carbon stocks due to forest regrowth after harvest,
1529,1529_proj_desc_1529_10nov2014.pdf,3.2 Project Emissions,
1529,1529_proj_desc_1529_10nov2014.pdf,3.2.1 Ongoing forest growth in the project scenario,
1529,1529_proj_desc_1529_10nov2014.pdf,3.2.2 Forest disturbance in the project scenario,
1529,1529_proj_desc_1529_10nov2014.pdf,3.2.3 Net greenhouse gas emissions in the project scenario,
1529,1529_proj_desc_1529_10nov2014.pdf,3.3 Leakage,leakage_analysis
1529,1529_proj_desc_1529_10nov2014.pdf,3.3.1 Activity shifting leakage,
1529,1529_proj_desc_1529_10nov2014.pdf,3.3.2 Market leakage,
1529,1529_proj_desc_1529_10nov2014.pdf,3.4 Net GHG Emission Reductions and Removals,
1529,1529_proj_desc_1529_10nov2014.pdf,3.4.1 Net Project Greenhouse Gas Emission Reductions,
1529,1529_proj_desc_1529_10nov2014.pdf,3.4.2 Project Verified Carbon Units,
1529,1529_proj_desc_1529_10nov2014.pdf,3.4.4 Uncertainty for the Baseline Scenario,
1529,1529_proj_desc_1529_10nov2014.pdf,3.4.5 Project Emission Uncertainty,
1529,1529_proj_desc_1529_10nov2014.pdf,3.4.6 Calculation of verified carbon units,
1529,1529_proj_desc_1529_10nov2014.pdf,4.1 Data and Parameters Available at Validation,
1529,1529_proj_desc_1529_10nov2014.pdf,4.2 Data and Parameters Monitored,
1529,1529_proj_desc_1529_10nov2014.pdf,4.3 Monitoring Plan,
1529,1529_proj_desc_1529_10nov2014.pdf,4.3.1 Scope of monitoring and the monitoring plan,
1529,1529_proj_desc_1529_10nov2014.pdf,4.3.2 General requirements for monitoring,
1529,1529_proj_desc_1529_10nov2014.pdf,4.1.3 Monitoring of project implementation,
1529,1529_proj_desc_1529_10nov2014.pdf,4.1.4 Stratification,
1529,1529_proj_desc_1529_10nov2014.pdf,4.1.5 Monitoring of actual carbon stock changes,
1529,1529_proj_desc_1529_10nov2014.pdf,4.1.6 Conservative approach and uncertainty,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,"1.1 PROJECT GOALS, DESIGN AND LONG-TERM VIABILITY 07",
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.1 Project Overview 07,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.2 Project Design and Boundaries 08,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.3 Sectoral Scope and Project Type 48,sector
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.4 Risk Management and Long-term Viability 48,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.5 Project Start Date 53,project_start_date
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.6 Project Crediting Period 53,crediting_period
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.7 Commercially Sensitive Information 56,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.1.8 Sustainable Development 56,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.2 WITHOUT-PROJECT LAND USE SCENARIO AND ADDITIONALITY 58,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.2.1 Land-use scenario within the Project Zone in the absence of the Project 58,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.2.2 Project benefits 58,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.3 STAKEHOLDER ENGAGEMENT 60,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.3.1 Access to information 61,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.3.2 Consultation 62,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.3.3 Participation in decision-making and implementation 73,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.3.4 Anti-Discrimination 73,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.3.5 Feedback and Grievance Redress Procedure 73,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.3.6 Worker Relations 74,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.4 MANAGEMENT CAPACITY 75,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.4.1 Project Proponent 75,project_proponent
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.4.2 Project Ownership 75,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.4.3 Other Entities 76,other_entities
1663,1663_pd_revised_version_15_august_2022_clean.pdf,"1.4.4 Project’s governance structure, roles and responsibilities 76",
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.4.5 Key technical skills 76,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.4.6 Financial health 77,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.5 LEGAL STATUS AND PROPERTY RIGHTS 78,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,"1.5.1 Respect for rights to lands, territories and resources 78",
1663,1663_pd_revised_version_15_august_2022_clean.pdf,1.5.2 Legal Status 79,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,2.1 TITLE AND REFERENCE OF METHODOLOGY 83,methodology
1663,1663_pd_revised_version_15_august_2022_clean.pdf,2.1.1 Applicability of Methodology 83,methodology
1663,1663_pd_revised_version_15_august_2022_clean.pdf,2.1.2 Methodology Deviations 86,methodology
1663,1663_pd_revised_version_15_august_2022_clean.pdf,2.1.3 Project Boundary 86,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,2.1.4 Baseline Scenario 87,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,2.2 ADDITIONALITY 89,additional_analysis
1663,1663_pd_revised_version_15_august_2022_clean.pdf,3.1 PROJECT SCALE AND ESTIMATED GHG EMISSION REDUCTIONS 100,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,3.2 BASELINE EMISSIONS 101,baseline_analysis
1663,1663_pd_revised_version_15_august_2022_clean.pdf,3.3 PROJECT EMISSIONS 102,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,3.4 LEAKAGE / LEAKAGE MANAGEMENT 103,leakage_analysis
1663,1663_pd_revised_version_15_august_2022_clean.pdf,3.5 NET GHG EMISSION REDUCTIONS AND REMOVALS 104,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,4.1 GHG PROGRAMS 114,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,4.1.1 Emissions Trading Programs and Other Binding Limits 114,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,4.1.2 Participation under Other GHG Programs 114,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,4.1.3 Other Forms of Environmental Credit 114,crediting_period
1663,1663_pd_revised_version_15_august_2022_clean.pdf,4.1.4 Projects Rejected by Other GHG Programs 114,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,5.1 WITHOUT-PROJECT COMMUNITY SCENARIO 115,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,5.2 NET POSITIVE COMMUNITY IMPACTS 117,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,5.3 OTHER STAKEHOLDER IMPACTS 120,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,5.4 COMMUNITY IMPACT MONITORING 121,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,6.1 BIODIVERSITY WITHOUT-PROJECT SCENARIO 123,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,6.2 NET POSITIVE BIODIVERSITY IMPACTS 124,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,6.3 OFFSITE BIODIVERSITY IMPACTS 127,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,6.4 BIODIVERSITY IMPACT MONITORING 127,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.1 DESCRIPTION OF THE MONITORING PLAN 130,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.1.1 Obtaining the data 130,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.1.2 Recording the data 138,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.1.3 Monitoring intervals and frequency 139,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.1.4 Analysis of the monitored data and parameters Recording the data 139,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.1.5 Procedures for internal auditing and QA/QC 140,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.2 DATA AND PARAMETERS AVAILABLE AT VALIDATION 144,
1663,1663_pd_revised_version_15_august_2022_clean.pdf,7.3 DATA AND PARAMETERS MONITORED 151,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.1 Summary Description of the Project,project_summary
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.2 Sectoral Scope and Project Type,sector
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.3 Project Proponent,project_proponent
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.4 Other Entities Involved in the Project,other_entities
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.5 Project Start Date,project_start_date
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.6 Project Crediting Period,crediting_period
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.7 Project Scale and Estimated GHG Emission Reductions or Removals,ghg_emission_reduction
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.8 Description of the Project Activity,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.9 Project Location,project_location
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.10 Conditions Prior to Project Initiation,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory Frameworks",
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.12 Ownership and Other Programs,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.12.1 Right of Use,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.12.3 Other Forms of Environmental Credit,crediting_period
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.12.4 Participation under Other GHG Programs,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.12.5 Projects Rejected by Other GHG Programs,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,1.13 Additional Information Relevant to the Project,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,2.1 Title and Reference of Methodology,methodology
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,2.2 Applicability of Methodology,methodology
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,2.3 Project Boundary,
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,2.4 Baseline Scenario,baseline_analysis
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,2.5 Additionality,additional_analysis
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,2.6 Methodology Deviations,methodology
1146,1146_public_verision_vcs-pd_of_hyundai__waste_energy_phaseii_final.pdf,3.1 Baseline Emissions,
