metric_type,country,Quarter,zone,Average,Min,Max,Country,2021 carbon stock (million t),Norm Min,Norm Max,Norm Average,Average Score,Total Average Score,Max Score,Min Score
GWIS Weekly Severity Rating,Pakistan,Q4,Asia,14.797692307692309,6.295824615384616,21.947583076923078,Pakistan,170.0424,0.037025027965875666,0.1290712379790163,0.08702354417305513,4,4.0,4,4
GWIS Weekly Severity Rating,Palau,Q1,Oceania,0.13923076923076924,0.0006600000000000001,0.7831876923076924,Palau,10.9658,6.0187127250177834e-05,0.07142093529953969,0.012696818219443108,3,1.8,3,2
GWIS Weekly Severity Rating,Palau,Q2,Oceania,0.03153846153846154,0.00022,0.2075823076923077,Palau,10.9658,2.0062375750059277e-05,0.01892997389085226,0.002876074845288218,2,1.2,3,1
GWIS Weekly Severity Rating,Palau,Q3,Oceania,0.036153846153846154,0.0,0.45175846153846155,Palau,10.9658,0.0,0.04119703638024235,0.0032969638470377134,2,1.2,3,1
GWIS Weekly Severity Rating,Palau,Q4,Oceania,0.024615384615384615,0.00011,0.2526376923076923,Palau,10.9658,1.0031187875029638e-05,0.02303869232593083,0.002244741342663975,2,1.3,3,1
GWIS Weekly Severity Rating,Panama,Q1,America,3.17,0.5953838461538462,7.241427692307692,Panama,356.7857,0.0016687435795600726,0.02029629464495828,0.008884885240636044,3,3.8,3,3
GWIS Weekly Severity Rating,Panama,Q2,America,0.5161538461538462,0.022637692307692307,1.6608784615384615,Panama,356.7857,6.344898998948754e-05,0.004655114993505798,0.001446677504602472,1,3.3,2,1
GWIS Weekly Severity Rating,Panama,Q3,America,0.0007692307692307692,0.0,0.025713076923076925,Panama,356.7857,0.0,7.206868695431718e-05,2.156002242328572e-06,1,1.7,1,1
GWIS Weekly Severity Rating,Panama,Q4,America,0.05538461538461538,0.0016484615384615383,0.3349446153846154,Panama,356.7857,4.6203128053101295e-06,0.0009387837443726454,0.00015523216144765716,1,1.7,1,1
GWIS Weekly Severity Rating,Papua New Guinea,Q1,Oceania,0.04230769230769231,0.0006600000000000001,0.24054846153846154,Papua New Guinea,3320.7207,1.9875203596616848e-07,7.243863102924059e-05,1.274051512603644e-05,1,1.3,1,1
GWIS Weekly Severity Rating,Papua New Guinea,Q2,Oceania,0.06076923076923077,0.0035169230769230768,0.23692307692307693,Papua New Guinea,3320.7207,1.0590842755679745e-06,7.134688470580406e-05,1.8300012635579612e-05,1,1.3,1,1
GWIS Weekly Severity Rating,Papua New Guinea,Q3,Oceania,0.38,0.04022,1.4208800000000001,Papua New Guinea,3320.7207,1.211182861599893e-05,0.00042788301949031734,0.00011443299040476364,1,2.8,1,1
GWIS Weekly Severity Rating,Papua New Guinea,Q4,Oceania,0.21923076923076923,0.01098923076923077,1.19923,Papua New Guinea,3320.7207,3.3092908925555742e-06,0.0003611354607450124,6.601903292582519e-05,1,2.2,1,1
GWIS Weekly Severity Rating,Paraguay,Q1,America,3.0761538461538462,0.2239553846153846,13.144835384615384,Paraguay,710.1329,0.00031537108703931987,0.018510387822639092,0.004331800211134911,3,3.7,3,3
GWIS Weekly Severity Rating,Paraguay,Q2,America,2.3007692307692307,0.11901153846153845,8.70944923076923,Paraguay,710.1329,0.00016759051504519571,0.0122645341889796,0.0032399135862726976,2,3.2,2,2
GWIS Weekly Severity Rating,Paraguay,Q3,America,8.407692307692308,1.716043076923077,22.35879153846154,Paraguay,710.1329,0.002416509750390493,0.031485362160324555,0.011839603977920624,3,4.3,3,3
GWIS Weekly Severity Rating,Paraguay,Q4,America,4.968461538461539,0.7320884615384615,18.10989,Paraguay,710.1329,0.0010309175388697827,0.02550211375926957,0.006996523521810551,3,4.2,3,3
GWIS Weekly Severity Rating,Peru,Q1,America,0.32846153846153847,0.07494538461538461,0.80901,Peru,10207.4047,7.3422566086151764e-06,7.925716906276873e-05,3.217875141773682e-05,1,1.2,1,2
GWIS Weekly Severity Rating,Peru,Q2,America,0.8969230769230769,0.3867030769230769,1.5896707692307692,Peru,10207.4047,3.7884564028609244e-05,0.0001557370179738998,8.78698457917591e-05,1,1.3,1,1
GWIS Weekly Severity Rating,Peru,Q3,America,2.5992307692307692,1.165713076923077,4.472529230769231,Peru,10207.4047,0.0001142026902218423,0.0004381651714827405,0.00025464168861951455,1,2.8,1,2
GWIS Weekly Severity Rating,Peru,Q4,America,1.3738461538461537,0.67707,2.93945,Peru,10207.4047,6.633125852255079e-05,0.00028797231876188863,0.00013459309141001862,1,1.7,1,2
GWIS Weekly Severity Rating,Philippines,Q1,Asia,1.333076923076923,0.23219846153846155,3.29132,Philippines,918.8629,0.00025270196624377974,0.0035819489501643822,0.001450789800172499,2,3.2,2,3
GWIS Weekly Severity Rating,Philippines,Q2,Asia,0.803076923076923,0.05912230769230769,2.2589015384615383,Philippines,918.8629,6.434290435744841e-05,0.0024583662464351735,0.000873989931552273,1,2.7,1,1
GWIS Weekly Severity Rating,Philippines,Q3,Asia,0.08846153846153847,0.00870076923076923,0.4162623076923077,Philippines,918.8629,9.469061413589809e-06,0.00045301895167636837,9.627283728784617e-05,1,1.8,1,1
GWIS Weekly Severity Rating,Philippines,Q4,Asia,0.2792307692307692,0.04362615384615384,0.906483076923077,Philippines,918.8629,4.747841472993832e-05,0.0009865270182560172,0.00030388730378685356,1,1.8,1,2
GWIS Weekly Severity Rating,Poland,Q1,Europe,0.05,0.0006592307692307692,0.2646146153846154,Poland,905.134,7.283239489741509e-07,0.00029234855323589145,5.524043953712931e-05,1,1.7,1,1
GWIS Weekly Severity Rating,Poland,Q2,Europe,1.5907692307692307,0.09065923076923078,5.974725384615384,Poland,905.134,0.00010016111511580692,0.006600929127195955,0.0017574958301966677,2,1.7,2,1
GWIS Weekly Severity Rating,Poland,Q3,Europe,1.7492307692307691,0.13428615384615383,6.637253076923077,Poland,905.134,0.0001483605232442421,0.007332895545767894,0.0019325655308835698,2,2.2,2,2
GWIS Weekly Severity Rating,Poland,Q4,Europe,0.18,0.005384615384615384,0.9272530769230769,Poland,905.134,5.948970411690848e-06,0.0010244373506277267,0.0001988655823336655,1,1.7,1,1
GWIS Weekly Severity Rating,Portugal,Q1,Europe,0.7592307692307692,0.018461538461538463,3.680000769230769,Portugal,87.3374,0.00021138181880315263,0.04213545135567087,0.00869307729827965,3,3.3,3,3
GWIS Weekly Severity Rating,Portugal,Q2,Europe,4.768461538461538,0.7612076923076923,13.398682307692308,Portugal,87.3374,0.008715712768043156,0.15341288277063786,0.05459816228169762,4,3.0,4,4
GWIS Weekly Severity Rating,Portugal,Q3,Europe,12.109230769230768,4.819231538461539,20.326593076923075,Portugal,87.3374,0.055179471090982084,0.23273641162804337,0.13864885798330118,4,4.5,4,4
GWIS Weekly Severity Rating,Portugal,Q4,Europe,1.6984615384615382,0.09285692307692309,6.455166923076923,Portugal,87.3374,0.001063197703125157,0.07391068343088897,0.019447127329890037,3,3.5,4,3
GWIS Weekly Severity Rating,Puerto Rico,Q1,America,3.3715384615384614,0.5423076923076923,7.297362307692309,Puerto Rico,24.8088,0.021859489064674317,0.29414410643369726,0.13590090861059226,4,3.5,4,4
GWIS Weekly Severity Rating,Puerto Rico,Q2,America,1.616153846153846,0.06329692307692308,5.88934,Puerto Rico,24.8088,0.0025513899534408387,0.23738915223630322,0.06514437804947623,4,2.7,4,3
GWIS Weekly Severity Rating,Puerto Rico,Q3,America,1.0276923076923077,0.07439538461538461,3.237473076923077,Puerto Rico,24.8088,0.0029987498232637052,0.13049696385649756,0.04142450693674453,4,3.2,4,3
GWIS Weekly Severity Rating,Puerto Rico,Q4,America,0.8046153846153847,0.07967076923076924,2.6605492307692304,Puerto Rico,24.8088,0.003211391491356665,0.10724215724941272,0.03243266037113382,4,2.5,4,4
GWIS Weekly Severity Rating,Qatar,Q1,Asia,17.854615384615382,3.786156153846154,34.37879076923077,Qatar,1.0,3.786156153846154,34.37879076923077,17.854615384615382,5,4.8,5,5
GWIS Weekly Severity Rating,Qatar,Q2,Asia,45.638461538461534,18.261867692307693,81.15681384615384,Qatar,1.0,18.261867692307693,81.15681384615384,45.638461538461534,5,4.8,5,5
GWIS Weekly Severity Rating,Qatar,Q3,Asia,35.82846153846154,17.778572307692308,68.80428538461538,Qatar,1.0,17.778572307692308,68.80428538461538,35.82846153846154,5,4.8,5,5
GWIS Weekly Severity Rating,Qatar,Q4,Asia,17.857692307692307,7.353626923076923,32.045715384615384,Qatar,1.0,7.353626923076923,32.045715384615384,17.857692307692307,5,4.8,5,5
GWIS Weekly Severity Rating,Romania,Q1,Europe,0.1523076923076923,0.0023076923076923075,0.7507692307692307,Romania,812.5004,2.8402352881208517e-06,0.0009240232137353173,0.00018745552901597626,1,2.8,1,1
GWIS Weekly Severity Rating,Romania,Q2,Europe,1.72,0.16483538461538463,5.974615384615385,Romania,812.5004,0.00020287421965008834,0.007353369160944887,0.002116922034746075,2,2.2,2,2
GWIS Weekly Severity Rating,Romania,Q3,Europe,3.7361538461538464,0.4236253846153846,10.411976923076924,Romania,812.5004,0.000521384832075633,0.01281473451960999,0.00459834093146766,2,3.3,2,3
GWIS Weekly Severity Rating,Romania,Q4,Europe,0.5638461538461539,0.02033,2.317966153846154,Romania,812.5004,2.502152614324867e-05,0.002852880015623566,0.0006939641553975282,2,2.8,2,2
GWIS Weekly Severity Rating,Russia,Q1,Europe,0.019230769230769232,0.0019776923076923075,0.054286153846153845,Russia,40896.0299,4.835902928788468e-08,1.327418675575495e-06,4.702356017880658e-07,1,2.0,1,1
GWIS Weekly Severity Rating,Russia,Q2,Europe,1.243846153846154,0.6603292307692308,2.036153846153846,Russia,40896.0299,1.614653628686903e-05,4.97885455173204e-05,3.0414838723652098e-05,1,2.7,1,1
GWIS Weekly Severity Rating,Russia,Q3,Europe,1.5423076923076924,0.8056046153846153,2.743515384615385,Russia,40896.0299,1.9698846498168646e-05,6.708512761077047e-05,3.7712895263402875e-05,1,3.0,1,1
GWIS Weekly Severity Rating,Russia,Q4,Europe,0.10461538461538462,0.022636923076923075,0.3016492307692308,Russia,40896.0299,5.535237315767679e-07,7.376002793103171e-06,2.558081673727078e-06,1,2.0,1,1
GWIS Weekly Severity Rating,Rwanda,Q1,Africa,1.3076923076923077,0.06560307692307692,5.215933076923077,Rwanda,23.8902,0.002746024601011164,0.2183294018854207,0.05473760402559659,4,3.2,4,4
GWIS Weekly Severity Rating,Rwanda,Q2,Africa,2.308461538461539,0.5474738461538462,5.624395384615385,Rwanda,23.8902,0.02291625210981265,0.23542688569435938,0.09662797040047964,4,3.7,4,4
GWIS Weekly Severity Rating,Rwanda,Q3,Africa,8.44,2.540477692307692,15.652086923076922,Rwanda,23.8902,0.1063397414968352,0.6551676806002847,0.35328293609932104,5,4.7,4,5
GWIS Weekly Severity Rating,Rwanda,Q4,Africa,1.3076923076923077,0.19846230769230772,4.184504615384616,Rwanda,23.8902,0.00830726857423997,0.17515569628486224,0.05473760402559659,4,3.2,4,4
GWIS Weekly Severity Rating,Samoa,Q1,Oceania,0.016153846153846154,0.0,0.13923076923076924,Samoa,9.5446,0.0,0.014587386504491463,0.0016924592077034294,2,1.5,3,1
GWIS Weekly Severity Rating,Samoa,Q2,Oceania,0.11538461538461539,0.0020876923076923078,0.5623084615384616,Samoa,9.5446,0.00021873020427176702,0.05891377968049594,0.012088994340738781,3,1.7,3,2
GWIS Weekly Severity Rating,Samoa,Q3,Oceania,0.4146153846153846,0.005275384615384616,2.0956223076923077,Samoa,9.5446,0.0005527088212585772,0.2195610405561582,0.043439786331054685,4,1.8,4,3
GWIS Weekly Severity Rating,Samoa,Q4,Oceania,0.10615384615384617,0.0,0.5671407692307693,Samoa,9.5446,0.0,0.05942006676348608,0.01112187479347968,3,1.7,3,1
GWIS Weekly Severity Rating,San Marino,Q1,Europe,0.18923076923076923,0.00022,1.0670315384615385,San Marino,0.055,0.004,19.400573426573427,3.4405594405594404,5,2.3,5,4
GWIS Weekly Severity Rating,San Marino,Q2,Europe,1.7161538461538464,0.11175923076923076,5.519450769230769,San Marino,0.055,2.031986013986014,100.35365034965034,31.202797202797207,5,2.3,5,5
GWIS Weekly Severity Rating,San Marino,Q3,Europe,4.772307692307693,0.3484615384615385,13.73132,San Marino,0.055,6.335664335664336,249.66036363636363,86.76923076923077,5,2.8,5,5
GWIS Weekly Severity Rating,San Marino,Q4,Europe,0.30538461538461537,0.0025276923076923076,1.6914292307692307,San Marino,0.055,0.045958041958041956,30.75325874125874,5.5524475524475525,5,1.7,5,5
GWIS Weekly Severity Rating,Saudi Arabia,Q1,Asia,23.551538461538463,10.10802153846154,39.534505384615386,Saudi Arabia,16.1889,0.624379762581864,2.442074840453359,1.4547954747721255,5,3.7,5,5
GWIS Weekly Severity Rating,Saudi Arabia,Q2,Asia,41.612307692307695,22.392306153846157,59.465933846153845,Saudi Arabia,16.1889,1.3831888611237426,3.6732535160606243,2.5704221838610217,5,4.5,5,5
GWIS Weekly Severity Rating,Saudi Arabia,Q3,Asia,44.45692307692308,30.853186923076922,59.66648461538462,Saudi Arabia,16.1889,1.9058235533653876,3.6856416813609707,2.74613612270896,5,4.5,5,5
GWIS Weekly Severity Rating,Saudi Arabia,Q4,Asia,26.451538461538462,13.37769,45.36318692307692,Saudi Arabia,16.1889,0.8263495357930434,2.8021166924915786,1.6339305611584767,5,4.3,5,5
GWIS Weekly Severity Rating,Senegal,Q1,Africa,51.120000000000005,31.416813846153847,71.5684623076923,Senegal,216.9455,0.14481431440686185,0.3298914349811003,0.23563521713978858,4,4.5,4,5
GWIS Weekly Severity Rating,Senegal,Q2,Africa,36.30307692307692,24.344615384615388,49.45549538461538,Senegal,216.9455,0.11221535078909398,0.22796276200527496,0.1673373124728419,4,4.0,4,5
GWIS Weekly Severity Rating,Senegal,Q3,Africa,4.944615384615385,1.631977692307692,11.219780769230768,Senegal,216.9455,0.007522523824221715,0.05171704768815563,0.02279197026264838,3,2.5,3,4
GWIS Weekly Severity Rating,Senegal,Q4,Africa,26.96153846153846,14.88044,40.36472538461539,Senegal,216.9455,0.0685906829134506,0.18605928855226492,0.12427793368167793,4,4.5,4,5
GWIS Weekly Severity Rating,Serbia,Q1,Europe,0.12615384615384614,0.0007692307692307692,0.5760438461538462,Serbia,248.3956,3.0967970818757224e-06,0.002319058172342208,0.0005078747214276184,2,2.8,2,2
GWIS Weekly Severity Rating,Serbia,Q2,Europe,1.7030769230769232,0.08725230769230768,6.096154615384616,Serbia,248.3956,0.0003512634994029994,0.024542119970662184,0.00685630873927285,2,2.2,3,2
GWIS Weekly Severity Rating,Serbia,Q3,Europe,4.292307692307692,0.17758307692307693,13.52999923076923,Serbia,248.3956,0.0007149203807276656,0.054469560776315,0.01728012771686653,3,3.5,3,3
GWIS Weekly Severity Rating,Serbia,Q4,Europe,0.5623076923076924,0.014395384615384615,2.896812307692308,Serbia,248.3956,5.795346059022227e-05,0.011662091871564181,0.0022637586668511536,2,3.7,3,2
GWIS Weekly Severity Rating,Seychelles,Q1,Africa,0.22692307692307695,0.00044,1.173406923076923,Seychelles,3.3939,0.00012964436194348684,0.34573998145994966,0.06686203981351158,4,1.5,4,3
GWIS Weekly Severity Rating,Seychelles,Q2,Africa,0.30230769230769233,0.0023076923076923075,2.446483846153846,Seychelles,3.3939,0.0006799529472560498,0.7208473573628704,0.08907383609054255,4,1.7,4,2
GWIS Weekly Severity Rating,Seychelles,Q3,Africa,0.5023076923076923,0.015495384615384616,1.7837361538461538,Seychelles,3.3939,0.004565657389841956,0.5255712171384407,0.1480030915194002,4,1.8,4,3
GWIS Weekly Severity Rating,Seychelles,Q4,Africa,0.14,0.0008792307692307692,1.0051661538461538,Seychelles,3.3939,0.000259062072904555,0.2961684651422122,0.041250478800200364,4,1.8,4,2
GWIS Weekly Severity Rating,Sierra Leone,Q1,Africa,10.49076923076923,2.591539230769231,19.82878923076923,Sierra Leone,116.3257,0.022278303339410215,0.17045922982427128,0.09018444961663012,4,4.7,4,4
GWIS Weekly Severity Rating,Sierra Leone,Q2,Africa,1.5723076923076924,0.2302192307692308,4.792637692307692,Sierra Leone,116.3257,0.001979091729250121,0.041200162064854905,0.013516425796773132,3,4.5,3,3
GWIS Weekly Severity Rating,Sierra Leone,Q3,Africa,0.0,0.0,0.009123076923076925,Sierra Leone,116.3257,0.0,7.842701073861516e-05,0.0,1,1.0,1,1
GWIS Weekly Severity Rating,Sierra Leone,Q4,Africa,1.363076923076923,0.11978076923076923,3.8848353846153847,Sierra Leone,116.3257,0.0010297016844151312,0.03339619176686996,0.011717762481351267,3,3.5,3,3
GWIS Weekly Severity Rating,Singapore,Q1,Asia,0.45307692307692304,0.0,3.172857692307692,Singapore,1.1789,0.0,2.691371356610138,0.3843217601806116,5,3.3,5,1
GWIS Weekly Severity Rating,Singapore,Q2,Asia,0.030000000000000002,0.0,0.2959346153846154,Singapore,1.1789,0.0,0.25102605427484553,0.0254474510136568,3,3.0,4,1
GWIS Weekly Severity Rating,Singapore,Q3,Asia,0.08538461538461539,0.0,0.6652753846153847,Singapore,1.1789,0.0,0.5643187586863896,0.07242736057733089,4,3.2,4,1
GWIS Weekly Severity Rating,Singapore,Q4,Asia,0.02846153846153846,0.0,0.25384615384615383,Singapore,1.1789,0.0,0.2153245855001729,0.02414245352577696,4,3.2,4,1
GWIS Weekly Severity Rating,Slovakia,Q1,Europe,0.09615384615384616,0.0005492307692307692,0.528133076923077,Slovakia,194.9781,2.816884405124315e-06,0.002708678958934757,0.000493152031709439,2,2.2,2,1
GWIS Weekly Severity Rating,Slovakia,Q2,Europe,1.3107692307692307,0.04549538461538461,4.76989,Slovakia,194.9781,0.0002333358701073844,0.02446372182311757,0.006722648496263071,2,2.0,3,2
GWIS Weekly Severity Rating,Slovakia,Q3,Europe,1.7761538461538462,0.09714307692307693,5.859230769230769,Slovakia,194.9781,0.0004982255798116656,0.030050712204246367,0.009109504329736756,3,2.7,3,3
GWIS Weekly Severity Rating,Slovakia,Q4,Europe,0.20153846153846156,0.0043961538461538465,1.0896715384615385,Slovakia,194.9781,2.2546910889755548e-05,0.0055886868241178805,0.001033646658462984,2,2.3,2,2
GWIS Weekly Severity Rating,Slovenia,Q1,Europe,0.10076923076923078,0.00022,0.47340615384615387,Slovenia,180.6491,1.2178305898008903e-06,0.0026205840706992386,0.0005578175079157924,2,1.3,2,1
GWIS Weekly Severity Rating,Slovenia,Q2,Europe,0.6330769230769231,0.028572307692307692,2.493956153846154,Slovenia,180.6491,0.00015816468331316178,0.013805527698981915,0.0035044565573641,2,1.5,2,2
GWIS Weekly Severity Rating,Slovenia,Q3,Europe,1.1776923076923078,0.05043923076923077,4.410768461538462,Slovenia,180.6491,0.0002792110825308887,0.02441622162268432,0.006519225989458612,3,2.0,3,2
GWIS Weekly Severity Rating,Slovenia,Q4,Europe,0.09769230769230769,0.0016476923076923075,0.5243415384615384,Slovenia,180.6491,9.120954976760512e-06,0.0029025416592805523,0.0005407849122542414,2,1.3,2,1
GWIS Weekly Severity Rating,Solomon Islands,Q1,Oceania,0.02,0.0,0.1421976923076923,Solomon Islands,133.8088,0.0,0.0010626931286110653,0.00014946700067559085,1,1.8,1,1
GWIS Weekly Severity Rating,Solomon Islands,Q2,Oceania,0.023846153846153847,0.00022,0.14055,Solomon Islands,133.8088,1.6441370074314995e-06,0.0010503793472477147,0.000178210654651666,1,1.7,1,1
GWIS Weekly Severity Rating,Solomon Islands,Q3,Oceania,0.07615384615384616,0.00055,0.5068138461538462,Solomon Islands,133.8088,4.1103425185787485e-06,0.003787597274273786,0.0005691243487262883,2,2.0,2,1
GWIS Weekly Severity Rating,Solomon Islands,Q4,Oceania,0.02230769230769231,0.0,0.15274692307692309,Solomon Islands,133.8088,0.0,0.0011415312227366443,0.00016671319306123597,1,1.8,1,1
GWIS Weekly Severity Rating,Somalia,Q1,Africa,30.27615384615385,17.279451538461537,45.14417615384615,Somalia,363.9944,0.047471751044690626,0.12402437002834701,0.0831775264843466,4,3.2,4,5
GWIS Weekly Severity Rating,Somalia,Q2,Africa,24.43307692307692,12.872308461538463,39.59835384615384,Somalia,363.9944,0.03536402884642858,0.10878836005761035,0.06712487039107448,4,2.3,4,4
GWIS Weekly Severity Rating,Somalia,Q3,Africa,54.74692307692308,43.279999230769235,67.19054923076922,Somalia,363.9944,0.11890292606361316,0.1845922608445878,0.15040594876438507,4,3.0,4,5
GWIS Weekly Severity Rating,Somalia,Q4,Africa,16.09923076923077,4.3220892307692305,31.033956153846155,Somalia,363.9944,0.011874054190859065,0.08525943298535954,0.044229336410754584,4,2.5,4,4
GWIS Weekly Severity Rating,South Africa,Q1,Africa,13.12153846153846,4.377583076923077,25.44000076923077,South Africa,850.0052,0.005150066231269029,0.02992922957321999,0.015437009634221604,3,3.5,3,4
GWIS Weekly Severity Rating,South Africa,Q2,Africa,11.63923076923077,3.5780230769230768,21.13197692307692,South Africa,850.0052,0.004209413162323097,0.02486099723046038,0.013693128899953519,3,4.0,3,3
GWIS Weekly Severity Rating,South Africa,Q3,Africa,21.37153846153846,10.251756923076924,33.077801538461536,South Africa,850.0052,0.012060816713917661,0.03891482256633434,0.025142832610363396,3,4.3,3,4
GWIS Weekly Severity Rating,South Africa,Q4,Africa,22.506923076923076,9.204175384615384,38.09890076923077,South Africa,850.0052,0.010828375384780452,0.04482196199415106,0.026478571045121933,4,4.0,3,4
GWIS Weekly Severity Rating,South Korea,Q1,Asia,0.44384615384615383,0.029669230769230767,1.5639561538461537,South Korea,557.6541,5.3203645000065035e-05,0.0028045273115469855,0.000795916597486065,2,2.5,2,2
GWIS Weekly Severity Rating,South Korea,Q2,Asia,1.6084615384615384,0.14967,5.683296153846154,South Korea,557.6541,0.0002683921807443001,0.010191436149839398,0.00288433553785678,2,2.5,2,2
GWIS Weekly Severity Rating,South Korea,Q3,Asia,0.52,0.02044,2.3898900000000003,South Korea,557.6541,3.6653545629808875e-05,0.004285613608866142,0.0009324776774706759,2,2.2,2,2
GWIS Weekly Severity Rating,South Korea,Q4,Asia,0.893076923076923,0.10483461538461537,2.421647692307692,South Korea,557.6541,0.00018799218975457257,0.004342562338029421,0.0016014890289104357,2,2.2,2,2
GWIS Weekly Severity Rating,Spain,Q1,Europe,1.2476923076923077,0.10483538461538461,4.305493846153846,Spain,714.2029,0.00014678655689494486,0.006028390316188643,0.0017469717746767869,2,2.7,2,3
GWIS Weekly Severity Rating,Spain,Q2,Europe,6.319999999999999,1.2376923076923076,16.20648230769231,Spain,714.2029,0.0017329701513285757,0.0226917061071753,0.008849025956069345,3,2.2,3,3
GWIS Weekly Severity Rating,Spain,Q3,Europe,14.472307692307693,7.891318461538462,21.984176153846153,Spain,714.2029,0.011049126881924536,0.03078141541268756,0.020263580128710892,3,3.0,3,4
GWIS Weekly Severity Rating,Spain,Q4,Europe,2.2976923076923077,0.31659230769230773,6.502198461538462,Spain,714.2029,0.0004432806247248614,0.00910413337937785,0.003217142226238941,2,2.7,2,3
GWIS Weekly Severity Rating,Sri Lanka,Q1,Asia,2.01,0.09461615384615385,5.812417692307692,Sri Lanka,99.5572,0.000950369775828909,0.05838269549874537,0.02018939865725432,3,3.3,3,3
GWIS Weekly Severity Rating,Sri Lanka,Q2,Asia,3.414615384615385,0.4924184615384615,9.214065384615385,Sri Lanka,99.5572,0.004946085883677539,0.09255046731542656,0.034298025503081496,3,3.3,4,4
GWIS Weekly Severity Rating,Sri Lanka,Q3,Asia,5.660769230769231,0.9757323076923078,11.900769230769232,Sri Lanka,99.5572,0.009800720668041165,0.11953700215322681,0.05685946602324324,4,4.5,4,4
GWIS Weekly Severity Rating,Sri Lanka,Q4,Asia,0.786923076923077,0.0020884615384615386,3.6151653846153846,Sri Lanka,99.5572,2.097750377131477e-05,0.03631244535418217,0.007904230702782691,3,3.3,3,2
GWIS Weekly Severity Rating,Sudan,Q1,Africa,58.22692307692308,46.55318538461539,69.6874723076923,Sudan,612.5513,0.0759988353377348,0.11376593651452917,0.09505640274850953,4,4.3,4,5
GWIS Weekly Severity Rating,Sudan,Q2,Africa,43.32692307692308,24.556154615384614,60.56022076923077,Sudan,612.5513,0.040088323403092305,0.09886554933314283,0.07073190943668405,4,3.5,4,4
GWIS Weekly Severity Rating,Sudan,Q3,Africa,11.62923076923077,3.703296923076923,23.221977692307693,Sudan,612.5513,0.0060456927004757365,0.037910257789523415,0.01898490913206905,3,2.5,3,4
GWIS Weekly Severity Rating,Sudan,Q4,Africa,38.39923076923077,25.643296923076925,48.82223307692308,Sudan,612.5513,0.04186310097305634,0.07970309274818792,0.06268737127687227,4,4.5,4,4
GWIS Weekly Severity Rating,Suriname,Q1,America,0.7176923076923077,0.0035169230769230768,4.256483846153847,Suriname,3205.1997,1.0972555241793754e-06,0.0013279933372494222,0.0002239150052623266,1,1.5,1,1
GWIS Weekly Severity Rating,Suriname,Q2,America,0.15692307692307692,0.0005492307692307692,1.1685723076923078,Suriname,3205.1997,1.7135617766055861e-07,0.0003645864273893161,4.8958907903016745e-05,1,1.3,1,1
GWIS Weekly Severity Rating,Suriname,Q3,America,0.8184615384615385,0.04593461538461539,3.015603846153846,Suriname,3205.1997,1.4331280320728656e-05,0.0009408474130812648,0.00025535430396475404,1,1.7,1,1
GWIS Weekly Severity Rating,Suriname,Q4,America,2.374615384615385,0.11417615384615386,7.697015384615384,Suriname,3205.1997,3.562216539772977e-05,0.0024014152330712447,0.0007408634740030035,2,2.0,2,2
GWIS Weekly Severity Rating,Sweden,Q1,Europe,0.012307692307692308,0.0,0.06615384615384615,Sweden,1360.9472,0.0,4.8608679421101823e-05,9.043475241135224e-06,1,1.0,1,1
GWIS Weekly Severity Rating,Sweden,Q2,Europe,0.7015384615384614,0.05274692307692308,3.023516923076923,Sweden,1360.9472,3.875750879749271e-05,0.00222162691034371,0.0005154780887447076,1,1.0,1,1
GWIS Weekly Severity Rating,Sweden,Q3,Europe,0.5223076923076924,0.02868230769230769,2.1968138461538462,Sweden,1360.9472,2.1075253832263067e-05,0.0016141800696998724,0.0003837824805456761,1,1.3,1,1
GWIS Weekly Severity Rating,Sweden,Q4,Europe,0.02,0.0,0.10197615384615386,Sweden,1360.9472,0.0,7.493027932762847e-05,1.4695647266844739e-05,1,1.3,1,1
GWIS Weekly Severity Rating,Switzerland,Q1,Europe,0.01846153846153846,0.0,0.11010923076923078,Switzerland,155.6092,0.0,0.0007076010336742994,0.00011864040469032975,1,1.3,1,1
GWIS Weekly Severity Rating,Switzerland,Q2,Europe,0.2446153846153846,0.0008792307692307692,1.2451661538461538,Switzerland,155.6092,5.650249273376955e-06,0.008001880054946326,0.0015719853621468693,2,1.5,2,1
GWIS Weekly Severity Rating,Switzerland,Q3,Europe,0.4392307692307692,0.006484615384615385,2.2725269230769234,Switzerland,155.6092,4.167244214747833e-05,0.014604065332107122,0.002822652961590762,2,1.8,2,2
GWIS Weekly Severity Rating,Switzerland,Q4,Europe,0.03769230769230769,0.0,0.3484246153846154,Switzerland,155.6092,0.0,0.0022391003577205935,0.00024222415957608995,1,1.5,2,1
GWIS Weekly Severity Rating,Syria,Q1,Asia,2.023846153846154,0.1942846153846154,6.723516153846154,Syria,15.9461,0.012183832748108653,0.4216401599040614,0.1269179394238186,4,4.2,4,4
GWIS Weekly Severity Rating,Syria,Q2,Asia,22.705384615384617,10.856813076923077,37.122746923076924,Syria,15.9461,0.680844411920349,2.3280141804627417,1.423883245143616,5,5.0,5,5
GWIS Weekly Severity Rating,Syria,Q3,Asia,32.88307692307693,26.01802153846154,41.64670384615385,Syria,15.9461,1.631622875716416,2.6117172127450505,2.062139138916533,5,5.0,5,5
GWIS Weekly Severity Rating,Syria,Q4,Asia,8.776923076923076,2.7834053846153846,19.381098461538464,Syria,15.9461,0.17455085473033435,1.2154130766481124,0.5504118923701141,5,4.8,5,5
